mod,packageId,file,xpath
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/ToxFuelPatch.xml,"/Defs/ThingDef/comps/li[@Class=""CompProperties_Refuelable""]/fuelFilter/thingDefs[li[contains(text(),'WoodLog')]]"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""TemperateForest"" or defName=""BiomesIslands_TemperateIslandBase""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""TropicalRainforest"" or defName=""BiomesIslands_TropicalIslandBase"" or defName=""BiomesIslands_Atoll""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""TemperateSwamp""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""TropicalSwamp""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""Desert"" or defName=""BiomesIslands_DesertIslandBase""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""ExtremeDesert""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""AridShrubland""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""BorealForest"" or defName=""BiomesIslands_BorealIsland""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""Tundra"" or defName=""BiomesIslands_TundraIslandBase""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""ColdBog""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""IceSheet""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""IceSheet""]"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""IceSheet""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""SeaIce""]/pollutionWildAnimals"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""SeaIce""]"
Biomes! Polluted Lands,biomesteam.biomespollutedlands,1.6/Patches/t_AnimalsSpawn_Vanilla.xml,"/Defs/BiomeDef[defName=""SeaIce""]/pollutionWildAnimals"
Minerals Rock,zacharyfoster.mineralsrock,1.6/Patches/Odyssey.xml,"/Defs/BiomeDef[defName=""IceSheet""]"
Minerals Rock,zacharyfoster.mineralsrock,1.6/Patches/Odyssey.xml,"/Defs/BiomeDef[defName=""LavaField""]"
Minerals Rock,zacharyfoster.mineralsrock,1.6/Patches/RemoveChunks.xml,/Defs/BiomeDef/extraGenSteps
Minerals Sparkle,zacharyfoster.mineralssparkle,1.6/Patches/01_Vanilla/Research.xml,"Defs/ThingDef[defName = ""SimpleResearchBench""]/comps/li[@Class=""CompProperties_AffectedByFacilities""]"
Minerals Sparkle,zacharyfoster.mineralssparkle,1.6/Patches/01_Vanilla/Research.xml,"Defs/ThingDef[defName = ""SimpleResearchBench""]/comps/li[@Class=""CompProperties_AffectedByFacilities""]/linkableFacilities"
Minerals Sparkle,zacharyfoster.mineralssparkle,1.6/Patches/01_Vanilla/Research.xml,"Defs/ThingDef[defName = ""HiTechResearchBench""]/comps/li[@Class=""CompProperties_AffectedByFacilities""]/linkableFacilities"
ReGrowth 2 World Map Beautification for Advanced Biomes (Continued),noxilie.regrow.wmb.advancedbiomes,1.6/Patches/Advanced Biomes (Continued).xml,"/Defs/BiomeDef[defName = ""PoisonForest""]"
ReGrowth 2 World Map Beautification for Advanced Biomes (Continued),noxilie.regrow.wmb.advancedbiomes,1.6/Patches/Advanced Biomes (Continued).xml,"/Defs/BiomeDef[defName = ""Savanna""]"
ReGrowth 2 World Map Beautification for Advanced Biomes (Continued),noxilie.regrow.wmb.advancedbiomes,1.6/Patches/Advanced Biomes (Continued).xml,"/Defs/BiomeDef[defName = ""Volcano""]"
ReGrowth 2 World Map Beautification for Advanced Biomes (Continued),noxilie.regrow.wmb.advancedbiomes,1.6/Patches/Advanced Biomes (Continued).xml,"/Defs/BiomeDef[defName = ""Wasteland""]"
ReGrowth 2 World Map Beautification for Advanced Biomes (Continued),noxilie.regrow.wmb.advancedbiomes,1.6/Patches/Advanced Biomes (Continued).xml,"/Defs/BiomeDef[defName = ""Wetland""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_FeraliskInfestedJungle""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_GallatrossGraveyard""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_GelatinousSuperorganism""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_MechanoidIntrusion""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_MycoticJungle""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_OcularForest""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_PropaneLakes""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_PyroclasticConflagration""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_RockyCrags""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_TarPits""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_IdyllicMeadows""]"
ReGrowth 2 World Map Beautification for Alpha Biomes,noxilie.regrow.wmb.alphabiomes,1.6/Patches/Alpha Biomes.xml,"/Defs/BiomeDef[defName = ""AB_MiasmicMangrove""]"
Vanilla Factions Expanded - Pirates,oskarpotocki.vfe.pirates,1.6/Patches/SOS2Patch.xml,"/Defs/VFEPirates.WarcasketDef[defName = ""VFEP_Warcasket_Warcasket"" or defName = ""VFEP_Warcasket_Marine"" or defName = ""VFEP_Warcasket_Recon"" or defName = ""VFEP_Warcasket_Cataphract"" or defName = ""VFEP_Warcasket_Aerial"" or defName = ""VFEP_Warcasket_Barrage"" or defName = ""VFEP_Warcasket_Hazard"" or defName = ""VFEP_Warcasket_Shock"" or defName = ""VFEP_Warcasket_Siegebreaker"" or defName = ""VFEP_Warcasket"
Vanilla Factions Expanded - Pirates,oskarpotocki.vfe.pirates,1.6/Patches/SOS2Patch.xml,"/Defs/VFEPirates.WarcasketDef[defName = ""VFEP_WarcasketHelmet_Warcasket"" or defName = ""VFEP_WarcasketHelmet_Marine"" or defName = ""VFEP_WarcasketHelmet_Recon"" or defName = ""VFEP_WarcasketHelmet_Cataphract"" or defName = ""VFEP_WarcasketHelmet_Aerial"" or defName = ""VFEP_WarcasketHelmet_Barrage"" or defName = ""VFEP_WarcasketHelmet_Hazard"" or defName = ""VFEP_WarcasketHelmet_Shock"" or defName = ""VFEP_Warc"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/AnimalBoxBedPatch.xml,"/Defs/ThingDef[defName = ""AnimalSleepingBox""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ArmchairPatch.xml,"/Defs/ThingDef[defName = ""Armchair""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BabyDecorationPatch.xml,"/Defs/ThingDef[defName = ""BabyDecoration""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BedsPatch.xml,"/Defs/ThingDef[defName = ""Bed""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BedsPatch.xml,"/Defs/ThingDef[defName = ""DoubleBed""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BedsPatch.xml,"/Defs/ThingDef[defName = ""HospitalBed""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BedsPatch.xml,"/Defs/ThingDef[defName = ""RoyalBed""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BlackboardPatch.xml,"/Defs/ThingDef[defName = ""Blackboard""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BonsaiPotPatch.xml,"/Defs/ThingDef[defName = ""PlantPot_Bonsai""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BraziersPatch.xml,"/Defs/ThingDef[defName = ""Brazier""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/BraziersPatch.xml,"/Defs/ThingDef[defName = ""DarklightBrazier""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/CampfirePatch.xml,"/Defs/ThingDef[defName = ""Campfire""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ChessTablePatch.xml,"/Defs/ThingDef[defName = ""ChessTable""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ComponentsPatch.xml,"/Defs/ThingDef[defName = ""ComponentIndustrial""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ComponentsPatch.xml,"/Defs/ThingDef[defName = ""ComponentSpacer""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/CoolerPatch.xml,"/Defs/ThingDef[defName = ""Cooler""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/CouchPatch.xml,"/Defs/ThingDef[defName = ""Couch""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/CribPatch.xml,"/Defs/ThingDef[defName = ""Crib""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/DarktorchPatch.xml,"/Defs/ThingDef[defName = ""Darktorch""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/DeepDrillPatch.xml,"/Defs/ThingDef[defName = ""DeepDrill""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/DoorPatch.xml,"/Defs/ThingDef[defName = ""Door""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/DrapePatch.xml,"/Defs/ThingDef[defName = ""Drape""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/DresserPatch.xml,"/Defs/ThingDef[defName = ""Dresser""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/EndTablePatch.xml,"/Defs/ThingDef[defName = ""EndTable""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/FirefoamPopperPatch.xml,"/Defs/ThingDef[defName = ""FirefoamPopper""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/FloodlightPatch.xml,"/Defs/ThingDef[defName = ""FloodLight""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/GeneratorsPatch.xml,"/Defs/ThingDef[defName = ""WoodFiredGenerator""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/GeneratorsPatch.xml,"/Defs/ThingDef[defName = ""ChemfuelPoweredGenerator""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/GeneratorsPatch.xml,"/Defs/ThingDef[defName = ""SolarGenerator""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/GeneratorsPatch.xml,"/Defs/ThingDef[defName = ""GeothermalGenerator""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/HoldingPlatformPatch.xml,"/Defs/ThingDef[defName = ""HoldingPlatform""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/HorseshoesPinPatch.xml,"/Defs/ThingDef[defName = ""HorseshoesPin""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/MultianalyzerPatch.xml,"/Defs/ThingDef[defName = ""MultiAnalyzer""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/NutrientMealsPatch.xml,"/Defs/ThingDef[defName = ""MealNutrientPaste""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/OrbitalTradeBeaconPatch.xml,"/Defs/ThingDef[defName = ""OrbitalTradeBeacon""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/PenMarkerPatch.xml,"/Defs/ThingDef[defName = ""PenMarker""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ReliquaryPatch.xml,"/Defs/ThingDef[defName = ""Reliquary""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/SunLampPatch.xml,"/Defs/ThingDef[defName = ""SunLamp""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/TelescopePatch.xml,"/Defs/ThingDef[defName = ""Telescope""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ThronePatch.xml,"/Defs/ThingDef[defName = ""Throne""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/ToyBoxPatch.xml,"/Defs/ThingDef[defName = ""ToyBox""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/TubeTelevisionPatch.xml,"/Defs/ThingDef[defName = ""TubeTelevision""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/VitalsMonitorPatch.xml,"/Defs/ThingDef[defName = ""VitalsMonitor""]/comps/li[@Class = ""CompProperties_Styleable""]"
Vanilla Ideology Expanded - Memes and Structures,vanillaexpanded.vmemese,1.6/Patches/MakingFurnitureStyleable/WallPatch.xml,"/Defs/ThingDef[defName = ""Wall""]/comps/li[@Class = ""CompProperties_Styleable""]"
ABF: Artificial Beings Framework,killathon.artificialbeings,1.6/Patches/ThingDef_Patches.xml,"Defs/ThingDef[defName=""Mech_Fabricor""]/race/mechEnabledWorkTypes"
Ancient Urban Ruins Hit Point,meteores.ancienturbanruinsvanillaloot.aurvl,Patches/Patches_AURVL.xml,"/Defs/ThingDef[defName=""AM_Wall_Atlas_Concrete""]/statBases"
Ancient Urban Ruins Hit Point,meteores.ancienturbanruinsvanillaloot.aurvl,Patches/Patches_AURVL.xml,"/Defs/ThingDef[defName=""AM_Wall_Atlas_AcientConcrete""]/statBases"
Ancient Urban Ruins Hit Point,meteores.ancienturbanruinsvanillaloot.aurvl,Patches/Patches_AURVL.xml,"/Defs/ThingDef[defName=""AM_Wall_Atlas_LoadBearing""]/statBases"
Ancient Urban Ruins Hit Point,meteores.ancienturbanruinsvanillaloot.aurvl,Patches/Patches_AURVL.xml,"/Defs/ThingDef[defName=""AM_MallColumn""]/statBases/MaxHitPoints"
Ancient Urban Ruins Hit Point,meteores.ancienturbanruinsvanillaloot.aurvl,Patches/Patches_AURVL.xml,"/Defs/ThingDef[defName=""AM_ParkingLotColumn""]/statBases/MaxHitPoints"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_Helmet_MechController""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_Helmet_MechController""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_MechController""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_MechController""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_Shoulders_MechController""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Alpha_Mech_Warcasket.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_Warcasket_Shoulders_MechController""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""Warcasket_Ancient""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""Warcasket_Ancient""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_WarcasketShoulders_Ancient""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""VFEP_WarcasketShoulders_Ancient""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Cloak""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Cloak""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Penitent""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Penitent""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Mechnomancer""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketHelmet_Ancient_Mechnomancer""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""Warcasket_Ancient_Cloak""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""Warcasket_Ancient_Cloak""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketShoulders_Ancient_Cloak""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Ancient_Arsenal_Warcaskets.xml,"/Defs/VFEPirates.WarcasketDef[defName=""WarcasketShoulders_Ancient_Cloak""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_WarcasketHelmet_Eventide""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_WarcasketHelmet_Eventide""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_Warcasket_Eventide""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_Warcasket_Eventide""]/statBases/Insulation_Heat"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_WarcasketShoulders_Eventide""]/statBases/Insulation_Cold"
Farhan's Warcasket Tweaks (Vacuum and Temperature),farhanfair.warcaskettweakspatch,Patches/Eventide.xml,"/Defs/VFEPirates.WarcasketDef[defName=""dvd_WarcasketShoulders_Eventide""]/statBases/Insulation_Heat"
