kind,a,b,def
road,10666,10667,DirtRoad
road,10666,10668,DirtRoad
road,10667,20370,DirtRoad
road,10672,13914,DirtPath
road,10675,20272,DirtRoad
road,10696,13938,DirtPath
road,10699,20400,DirtPath
road,10772,10775,DirtRoad
road,10950,10951,DirtRoad
road,11042,14291,DirtRoad
road,11060,14309,DirtRoad
road,11213,21252,DirtPath
road,11309,11310,DirtRoad
road,11313,11317,DirtRoad
road,11313,14550,DirtRoad
road,11316,11317,DirtRoad
road,11316,19409,DirtRoad
road,11332,14574,DirtRoad
road,11470,11471,StoneRoad
road,11494,11496,StoneRoad
road,11586,11587,DirtRoad
road,11779,20760,DirtRoad
road,11793,17207,DirtRoad
road,11797,15034,DirtRoad
road,11799,15036,DirtPath
road,11801,18359,DirtPath
road,11811,15042,DirtRoad
road,11814,18270,DirtRoad
road,11838,11839,StoneRoad
road,11848,18629,DirtRoad
road,11851,15088,DirtRoad
road,11852,11855,StoneRoad
road,11858,11862,StoneRoad
road,11858,19195,StoneRoad
road,11861,11863,StoneRoad
road,11861,17244,StoneRoad
road,11880,21401,DirtRoad
road,11890,11891,DirtRoad
road,11964,19494,StoneRoad
road,11965,21312,DirtRoad
road,11970,11971,DirtRoad
road,12104,15353,DirtRoad
road,12108,18630,DirtRoad
road,12110,12111,DirtPath
road,12110,12115,DirtPath
road,12111,15330,DirtPath
road,12115,19212,DirtPath
road,12468,12469,StoneRoad
road,12469,12476,DirtRoad
road,12586,12587,DirtRoad
road,12587,18030,DirtRoad
road,12596,12598,DirtRoad
road,12604,12605,DirtRoad
road,12612,12613,DirtRoad
road,12622,12623,StoneRoad
road,12624,12625,DirtRoad
road,12627,12631,DirtRoad
road,12802,12803,DirtRoad
road,12828,12829,DirtRoad
road,12831,12832,DirtRoad
road,12858,12859,DirtRoad
road,12859,12860,DirtRoad
road,12860,12861,DirtRoad
road,12867,12868,DirtRoad
road,12908,12909,DirtRoad
road,12908,12913,DirtRoad
road,12929,12931,DirtRoad
road,12931,19930,DirtRoad
road,12951,12976,DirtPath
road,12969,12973,DirtPath
road,12972,12973,DirtPath
road,13202,13203,DirtPath
road,13345,13346,DirtPath
road,13351,13364,DirtRoad
road,13408,13409,StoneRoad
road,13409,13411,StoneRoad
road,13411,18250,StoneRoad
road,13427,18090,DirtRoad
road,13438,13439,DirtPath
road,13640,13641,DirtRoad
road,13658,13662,DirtRoad
road,13670,13672,DirtRoad
road,13694,13695,DirtRoad
road,13914,13915,DirtPath
road,13922,13924,DirtPath
road,14135,16422,DirtRoad
road,14152,14153,DirtRoad
road,14156,14158,DirtRoad
road,14308,14309,DirtRoad
road,14549,14550,DirtRoad
road,14574,14575,DirtRoad
road,14731,20422,DirtRoad
road,14735,14736,StoneRoad
road,14738,14739,StoneRoad
road,14738,14742,StoneRoad
road,15037,15038,DirtRoad
road,15074,15076,DirtRoad
road,15076,15077,DirtRoad
road,15086,15088,StoneRoad
road,15088,15089,StoneRoad
road,15107,15108,DirtRoad
road,15107,19206,DirtRoad
road,15126,15127,DirtRoad
road,15331,15350,DirtRoad
road,15473,15474,DirtPath
road,15490,15491,DirtPath
road,15502,15504,DirtPath
road,15508,15509,DirtPath
road,15787,15862,DirtPath
road,16409,16452,DirtRoad
road,16437,16439,DirtRoad
road,16438,16439,DirtRoad
road,16898,16902,StoneRoad
road,16908,16909,StoneRoad
road,16927,16928,DirtRoad
road,16958,16960,StoneRoad
road,17000,17001,DirtRoad
road,17001,17005,DirtRoad
road,17005,17006,DirtRoad
road,17006,17010,DirtRoad
road,17203,17204,DirtRoad
road,17216,17219,DirtRoad
road,17217,17221,StoneRoad
road,17242,17243,StoneRoad
road,17242,17244,StoneRoad
road,17285,21432,DirtRoad
road,17295,17296,DirtRoad
road,17297,17299,StoneRoad
road,17343,17347,StoneRoad
road,17537,17538,DirtRoad
road,17612,17615,DirtRoad
road,17852,17853,DirtRoad
road,17865,17869,DirtRoad
road,17901,17905,DirtRoad
road,17968,17969,DirtRoad
road,18048,18049,DirtPath
road,18060,18061,DirtRoad
road,18166,18167,DirtPath
road,18171,18175,DirtRoad
road,18171,18178,DirtRoad
road,18173,18174,DirtPath
road,18176,18177,DirtRoad
road,18176,18178,DirtRoad
road,18177,18184,DirtRoad
road,18201,18232,DirtRoad
road,18205,18206,StoneRoad
road,18206,18208,DirtRoad
road,18267,18268,StoneRoad
road,18274,18275,DirtPath
road,18380,18381,DirtRoad
road,18405,18409,DirtRoad
road,18414,18415,DirtRoad
road,19124,19127,DirtPath
road,19185,19192,StoneRoad
road,19187,19188,StoneRoad
road,19200,19201,DirtRoad
road,19205,19206,DirtRoad
road,19210,19212,DirtRoad
road,19390,19392,DirtRoad
road,19392,19393,StoneRoad
road,19408,19409,DirtRoad
road,19419,19420,DirtRoad
road,19472,19474,DirtRoad
road,19478,19479,DirtRoad
road,19479,19483,StoneRoad
road,19479,19492,StoneRoad
road,19502,19503,StoneRoad
road,19514,19519,StoneRoad
road,19518,19519,DirtRoad
road,19641,19643,DirtPath
road,19642,19643,DirtPath
road,19647,19651,DirtRoad
road,19656,19657,DirtRoad
road,19670,19671,DirtPath
road,19670,19674,DirtPath
road,19935,19939,DirtRoad
road,19940,19945,DirtPath
road,20118,20119,DirtRoad
road,20123,20124,DirtRoad
road,20184,20185,DirtRoad
road,20270,20271,DirtRoad
road,20270,20272,DirtRoad
road,20290,20292,DirtPath
road,20392,20393,DirtRoad
road,20685,20698,DirtRoad
road,20698,20699,DirtRoad
road,20699,20700,DirtRoad
road,20762,20763,DirtRoad
road,20774,20775,DirtPath
road,20806,20807,DirtRoad
road,21252,21253,DirtPath
road,21279,21286,DirtRoad
road,21281,21282,DirtRoad
road,21284,21286,DirtRoad
road,21290,21291,DirtRoad
road,21312,21313,DirtRoad
road,21321,21325,DirtRoad
road,21386,21388,DirtRoad
road,21392,21393,DirtRoad
road,21422,21424,DirtRoad
road,21434,21435,DirtRoad
road,21656,21657,DirtRoad
road,21656,21661,DirtRoad
road,21657,21688,DirtRoad
road,21688,21689,DirtRoad
road,21764,21765,DirtRoad
road,21765,21767,DirtRoad
road,21789,21793,DirtRoad
