mod,packageId,file,xpath
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWProtosolpuga""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWPsittacosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWPteranodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWPulmonoscorpius""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWQantassaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWQuetzalcoatlus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWRajasaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWRhabdodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWRhamphorhynchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSaltasaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSarcosuchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWScutosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSegnosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSpinosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWStaurikosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWStegosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWStygimoloch""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWStyracosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSuchomimus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWSupersaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTanystropheus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTenontosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTermitotron""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTherizinosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTitanoboa""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTorosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTriceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTroodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTupandactylus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWTyrannosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWUdanoceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWValdosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWVelociraptor""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWWonambi""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWYangchuanosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWYi""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWYurlunggur""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWYutyrannus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWZalmoxes""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWZephyrosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCryolophosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCyclosphaeroma""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDeinonychus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDeinosuchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDesmatosuchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDilophosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDimetrodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDinilysia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDiplocaulus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDracorex""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDrinker""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDromaeosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWDryosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEdaphosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEdmontosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEnigmosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEstemmenosuchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEuoplocephalus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWEuphoberia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGallimimus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGasosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGeosternbergia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGeralinura""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGiganotosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGigantophis""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWGorgonops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHalszkaraptor""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHolcorobeus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHomalocephale""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHylonomus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHynerpeton""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWHypsilophodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWIndominus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWIndoraptor""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWIschigualastia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWKaprosuchus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWKentrosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWKileskus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWKosmoceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWLycaenops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWMacrelcana""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWManipulator""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWMeganeura""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWMetriacanthosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWMicroceratus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWMochlodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWNanuqsaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWNasutoceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWNyctosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWOphiacodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAbrictosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAcrocanthosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAdalia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAgilisaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAlbertosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAllosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAnkylosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWAntarctopelta""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWApatosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWArchaeopteryx""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWArgentinosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWArthropleura""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBagaceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBaryonyx""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBaseopsis""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBecklespinax""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBeelzebufo""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBernicia""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBrachiosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWBrachytrachelopan""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCaihong""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCamarasaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCamptosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCarcharodontosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCarnotaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCeratosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCoahuilaceratops""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCoelophysis""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCompsognathus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\JurassicRimworld\Patches\Jurassic Rimworld.xml,"/Defs/ThingDef[defName = ""JRWCorythosaurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_AlpineMeadow""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_Badlands""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_CloudForest""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_CoastalDunes""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_DesertOasis""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_GlacialShield""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_Grasslands""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_Iceberg_NoBeach""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_Marsh""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\MythicAgesMegafauna\Patches\MythicAgesMegafauna.xml,"/Defs/BiomeDef[defName = ""ZBiome_Sandbar_NoBeach""]/wildAnimals"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Arthropleura""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Doedicurus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Daeodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Gigantopithecus""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Paraceratherium""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Titanis""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Titanoboa""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""WoollyMammoth""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Elasmotherium""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Smilodon""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Chalicotherium""]/race/wildBiomes"
More Vanilla Biomes,zylle.morevanillabiomes,1.6\Mods\Megafauna\Patches\Megafauna.xml,"/Defs/ThingDef[defName = ""Megaloceros""]/race/wildBiomes"
