kind,a,b,def
river,6236,14333,LargeRiver
river,6236,11096,LargeRiver
river,6239,11096,LargeRiver
river,6239,21307,LargeRiver
road,6266,11126,DirtPath
road,6291,11150,AncientAsphaltHighway
road,6291,16558,AncientAsphaltHighway
road,6296,11156,AncientAsphaltHighway
road,6296,14387,AncientAsphaltHighway
road,6298,11159,AncientAsphaltHighway
road,6298,20556,AncientAsphaltHighway
road,6317,16560,AncientAsphaltHighway
river,6323,16494,Creek
road,6353,11214,DirtPath
road,6353,21254,DirtPath
road,6358,11218,AncientAsphaltHighway
road,6412,18048,DirtPath
river,6447,14544,River
river,6447,11311,River
river,6449,18413,River
river,6449,19366,River
river,6450,19372,River
river,6450,11310,River
road,6455,19370,StoneRoad
road,6455,19375,StoneRoad
road,6456,19408,StoneRoad
road,6456,19405,StoneRoad
road,6466,16709,DirtRoad
road,6466,19417,DirtRoad
river,6470,14597,HugeRiver
river,6470,11330,HugeRiver
road,6472,16714,DirtRoad
road,6472,11333,DirtRoad
road,6474,11335,DirtRoad
road,6475,11331,DirtRoad
road,6475,16729,DirtRoad
river,6486,11347,HugeRiver
river,6486,19390,HugeRiver
road,6486,19392,DirtRoad
road,6538,16746,DirtRoad
road,6538,21576,DirtRoad
road,6581,17011,DirtRoad
road,6581,19655,DirtRoad
road,6611,16878,DirtRoad
road,6611,16880,DirtRoad
road,6615,14713,DirtRoad
road,6615,11479,DirtRoad
road,6619,11479,DirtRoad
road,6619,14717,DirtRoad
road,6634,20700,DirtRoad
road,6634,11495,DirtRoad
road,6640,16884,DirtRoad
road,6640,14743,DirtRoad
river,6641,11503,Creek
river,6641,16884,Creek
river,6643,11503,Creek
road,6664,20779,StoneRoad
road,6678,11538,DirtRoad
road,6678,21790,DirtRoad
road,6679,16925,DirtRoad
road,6679,11538,DirtRoad
road,6690,16944,DirtRoad
road,6749,21684,DirtRoad
road,6749,11610,DirtRoad
road,6750,11610,DirtRoad
road,6750,21691,DirtRoad
road,6933,17206,DirtRoad
road,6933,11793,DirtRoad
road,6938,15035,DirtRoad
road,6938,17323,DirtRoad
road,6939,15037,DirtRoad
road,6939,15040,DirtRoad
road,6940,17323,DirtRoad
road,6940,17333,DirtRoad
road,6951,11811,DirtRoad
road,6951,15054,DirtRoad
road,6954,11815,DirtRoad
road,6954,18270,DirtRoad
road,6969,17219,StoneRoad
road,6969,15079,StoneRoad
road,6971,17215,StoneRoad
road,6971,17219,StoneRoad
road,6975,11834,StoneRoad
road,6975,17243,StoneRoad
road,6977,11837,StoneRoad
road,6977,17222,StoneRoad
road,6987,11847,StoneRoad
road,6987,15088,StoneRoad
road,6992,11852,DirtRoad
road,6992,15090,DirtRoad
road,6994,19145,DirtRoad
road,6994,11854,DirtRoad
road,7001,11863,StoneRoad
road,7001,17244,StoneRoad
road,7003,19199,StoneRoad
road,7004,15105,DirtRoad
road,7004,15106,DirtRoad
road,7008,19197,DirtRoad
road,7008,11866,DirtRoad
road,7009,15106,DirtRoad
road,7009,11868,DirtRoad
road,7017,11877,DirtRoad
road,7017,15125,DirtRoad
road,7019,11877,DirtRoad
road,7019,19124,DirtRoad
road,7020,11880,DirtRoad
road,7020,21400,DirtRoad
road,7021,11880,DirtRoad
road,7021,15118,DirtRoad
road,7023,15126,DirtRoad
road,7023,15109,DirtRoad
road,7029,15120,DirtRoad
road,7029,11893,DirtRoad
road,7033,11893,DirtRoad
road,7033,15131,DirtRoad
road,7034,21427,DirtRoad
road,7034,11895,DirtRoad
road,7038,21431,DirtRoad
road,7038,21427,DirtRoad
river,7041,17326,Creek
river,7043,17324,Creek
river,7052,11912,River
river,7052,15153,River
river,7054,11915,Creek
river,7054,15157,Creek
river,7055,17334,LargeRiver
river,7055,17329,LargeRiver
river,7055,17328,Creek
river,7056,18360,LargeRiver
river,7056,17334,LargeRiver
river,7057,18368,LargeRiver
river,7057,18360,LargeRiver
road,7067,11927,StoneRoad
road,7067,18410,DirtRoad
road,7067,11928,StoneRoad
road,7068,11928,StoneRoad
road,7068,18415,StoneRoad
river,7077,11937,Creek
road,7078,21433,StoneRoad
road,7078,17285,StoneRoad
river,7079,11939,Creek
river,7079,17291,Creek
river,7080,21436,Creek
river,7080,11938,Creek
river,7080,11940,Creek
river,7081,21438,Creek
road,7086,11947,StoneRoad
road,7086,17338,StoneRoad
river,7101,15209,Creek
road,7104,11965,DirtRoad
road,7104,19494,DirtRoad
river,7105,21320,Creek
river,7105,11965,Creek
river,7106,21439,Creek
river,7107,11967,LargeRiver
river,7107,15206,LargeRiver
river,7108,11969,Creek
river,7111,21408,LargeRiver
river,7111,11966,LargeRiver
river,7111,21434,Creek
river,7111,21439,Creek
road,7226,12087,StoneRoad
road,7226,17539,StoneRoad
road,7227,12087,StoneRoad
road,7227,12091,StoneRoad
road,7228,12086,StoneRoad
road,7228,17549,StoneRoad
road,7231,12091,StoneRoad
road,7231,15329,StoneRoad
road,7244,15352,StoneRoad
road,7244,12104,StoneRoad
road,7250,12110,StoneRoad
road,7250,15329,StoneRoad
road,7254,19171,StoneRoad
road,7254,19212,StoneRoad
road,7255,12110,StoneRoad
road,7255,19212,StoneRoad
road,7288,15390,StoneRoad
road,7288,21034,StoneRoad
road,7306,12212,DirtRoad
road,7365,7368,DirtPath
road,7400,7405,StoneRoad
road,7400,12807,StoneRoad
road,7402,7404,StoneRoad
road,7402,12825,StoneRoad
road,7404,7405,StoneRoad
road,7464,7465,AncientAsphaltHighway
road,7465,13184,AncientAsphaltHighway
road,7544,13677,DirtPath
road,7544,7546,DirtPath
road,7546,13683,DirtPath
road,7624,7626,StoneRoad
road,7626,7627,StoneRoad
road,7626,14163,StoneRoad
road,7627,14132,StoneRoad
road,7646,7651,StoneRoad
road,7646,14307,StoneRoad
road,7649,7650,StoneRoad
road,7650,7651,StoneRoad
river,7653,14325,Creek
road,7722,14739,DirtRoad
road,7830,15374,StoneRoad
road,7830,7831,StoneRoad
road,7831,15380,StoneRoad
road,8002,8003,StoneRoad
road,8002,16400,StoneRoad
road,8003,8005,StoneRoad
road,8005,16418,StoneRoad
road,8007,8008,StoneRoad
road,8007,16436,StoneRoad
road,8008,8009,StoneRoad
river,8036,16641,Creek
river,8041,16634,Creek
river,8081,16893,Creek
river,8081,8082,Creek
road,8085,16904,StoneRoad
road,8088,16935,DirtRoad
road,8090,8091,DirtRoad
road,8090,8094,DirtRoad
road,8144,8146,StoneRoad
road,8146,8147,StoneRoad
road,8147,17289,StoneRoad
road,8272,18039,DirtPath
river,8326,8328,HugeRiver
river,8328,18375,HugeRiver
river,8330,8331,Creek
river,8330,8334,Creek
river,8334,18411,Creek
river,8493,19371,Creek
road,8498,8503,StoneRoad
road,8498,19419,StoneRoad
river,8500,19394,HugeRiver
river,8500,8501,HugeRiver
road,8631,20211,DirtPath
road,8668,8669,DirtRoad
road,8669,20421,DirtRoad
road,8732,8737,StoneRoad
road,8732,20799,StoneRoad
road,8734,8735,StoneRoad
road,8734,8736,StoneRoad
road,8735,20804,StoneRoad
road,8736,8737,StoneRoad
river,8818,21321,Creek
river,8834,21435,Creek
road,8834,8839,StoneRoad
road,8834,21435,StoneRoad
road,8839,21428,StoneRoad
road,8846,8847,AncientAsphaltHighway
road,8884,8885,DirtRoad
road,8885,21704,DirtRoad
road,8894,8895,DirtRoad
road,8894,8899,DirtRoad
road,8895,21764,DirtRoad
road,8899,21788,DirtRoad
road,8997,12228,DirtRoad
road,9077,16439,StoneRoad
road,9086,9087,StoneRoad
road,9086,9090,StoneRoad
road,9090,9091,StoneRoad
road,9091,16408,StoneRoad
river,9128,9129,River
river,9128,9130,River
river,9129,12366,Creek
river,9130,9131,River
river,9131,16727,River
river,9160,16901,Creek
road,9166,9167,DirtRoad
road,9166,16937,DirtRoad
road,9170,9171,DirtRoad
road,9170,9174,DirtRoad
road,9174,16955,DirtRoad
road,9221,9222,DirtRoad
road,9221,17267,DirtRoad
river,9224,9225,Creek
river,9225,12462,Creek
road,9228,9229,StoneRoad
road,9228,17345,StoneRoad
river,9240,9241,LargeRiver
river,9241,17308,LargeRiver
road,9371,18167,DirtPath
road,9393,9396,DirtPath
road,9393,18275,DirtPath
road,9396,9397,DirtPath
road,9397,18208,DirtPath
river,9404,9406,HugeRiver
river,9404,9405,HugeRiver
river,9405,12630,HugeRiver
river,9406,18377,HugeRiver
river,9407,18383,River
road,9578,9579,StoneRoad
road,9578,9582,StoneRoad
road,9579,12810,StoneRoad
road,9582,19403,StoneRoad
road,9590,9594,StoneRoad
road,9594,19475,StoneRoad
road,9604,9605,DirtRoad
road,9604,12846,DirtRoad
road,9605,9607,DirtRoad
road,9607,19504,DirtRoad
road,9722,9723,DirtPath
road,9722,9724,DirtPath
road,9723,9727,DirtPath
road,9724,20285,DirtPath
road,9727,12964,DirtPath
road,9747,12984,DirtPath
road,9747,9751,DirtPath
road,9751,12988,DirtPath
road,9850,9851,StoneRoad
road,9850,21041,StoneRoad
road,9851,9852,StoneRoad
road,9852,21197,StoneRoad
road,9890,9892,DirtPath
road,9890,13151,DirtPath
road,9892,9893,DirtPath
road,9893,21228,DirtPath
road,9957,9958,DirtRoad
road,9957,21659,DirtRoad
road,9958,9959,DirtRoad
road,9958,21689,DirtRoad
road,9959,21767,DirtRoad
road,10128,10129,DirtPath
road,10128,18293,DirtPath
road,10226,10227,DirtPath
road,10227,10231,DirtPath
road,10230,10231,DirtPath
road,10265,10266,StoneRoad
road,10352,10353,StoneRoad
road,10352,13625,StoneRoad
road,10353,10355,StoneRoad
road,10354,10355,DirtRoad
road,10354,10356,DirtRoad
road,10355,15762,DirtRoad
road,10356,15917,DirtRoad
road,10382,10383,StoneRoad
road,10382,10386,StoneRoad
road,10383,10384,StoneRoad
road,10389,10391,DirtRoad
road,10389,15803,DirtRoad
road,10391,15798,DirtRoad
road,10400,10401,DirtRoad
road,10400,10403,DirtRoad
road,10401,13638,DirtRoad
road,10403,19938,DirtRoad
road,10418,20203,DirtPath
road,10448,10449,DirtPath
road,10448,10451,DirtPath
road,10449,13686,DirtPath
road,10450,10451,DirtRoad
road,10450,10452,DirtRoad
road,10452,21281,DirtRoad
road,10480,10481,StoneRoad
road,10481,10482,StoneRoad
road,10482,19962,StoneRoad
road,10658,13913,DirtPath
road,10674,20459,DirtPath
road,10773,10777,StoneRoad
road,10924,14166,StoneRoad
road,11060,14309,StoneRoad
road,11060,11061,StoneRoad
road,11061,11065,StoneRoad
road,11064,11065,StoneRoad
river,11085,14322,Creek
river,11088,11089,Creek
river,11090,11091,Creek
river,11093,11094,Creek
river,11095,14332,Creek
road,11126,11131,DirtPath
road,11131,20292,DirtPath
road,11156,11159,AncientAsphaltHighway
road,11216,14465,AncientAsphaltHighway
road,11218,21505,AncientAsphaltHighway
road,11308,11309,StoneRoad
road,11308,18413,StoneRoad
road,11309,11310,StoneRoad
river,11310,11311,River
road,11310,19373,StoneRoad
road,11312,11315,StoneRoad
road,11312,19375,StoneRoad
road,11314,11315,StoneRoad
road,11314,19405,StoneRoad
road,11333,11334,DirtRoad
river,11334,16722,HugeRiver
river,11342,11343,HugeRiver
river,11342,11347,HugeRiver
river,11343,14568,HugeRiver
river,11469,16883,Creek
river,11470,16957,Creek
road,11487,11488,DirtRoad
road,11487,14718,DirtRoad
road,11488,11489,DirtRoad
road,11489,20424,DirtRoad
road,11496,20705,DirtRoad
road,11779,20760,StoneRoad
road,11792,11793,DirtRoad
road,11792,11797,DirtRoad
road,11797,15034,DirtRoad
road,11849,19151,StoneRoad
road,11862,11863,StoneRoad
road,11862,19199,StoneRoad
road,11866,11868,DirtRoad
road,11877,11879,DirtRoad
road,11878,11879,DirtRoad
road,11878,11880,DirtRoad
road,11895,15132,DirtRoad
river,11912,11913,River
river,11912,15161,River
river,11913,18371,River
river,11914,15156,Creek
river,11915,17328,Creek
river,11924,15173,River
river,11924,11926,River
river,11926,11927,River
river,11927,18408,River
river,11937,11939,Creek
river,11938,11939,Creek
river,11940,11941,Creek
river,11943,11947,Creek
river,11946,11947,Creek
road,11960,15209,StoneRoad
river,11961,21323,Creek
river,11966,11967,LargeRiver
river,11969,11970,Creek
river,11970,21330,Creek
river,11971,21408,Creek
road,12082,12084,StoneRoad
road,12084,17537,StoneRoad
road,12086,12087,StoneRoad
road,12104,12105,StoneRoad
road,12105,12109,StoneRoad
road,12109,19152,StoneRoad
road,12128,15377,StoneRoad
road,12128,12129,StoneRoad
road,12129,12133,StoneRoad
road,12132,17550,StoneRoad
road,12132,12133,StoneRoad
road,12212,12213,DirtRoad
road,12213,12238,DirtRoad
road,12227,12228,DirtRoad
road,12227,15906,DirtRoad
river,12455,12456,Creek
river,12455,17238,Creek
river,12458,12459,Creek
river,12463,12464,Creek
river,12464,12465,Creek
river,12465,12469,Creek
road,12467,12468,StoneRoad
road,12467,17346,StoneRoad
road,12468,12469,StoneRoad
river,12624,12625,HugeRiver
road,12624,12625,DirtRoad
river,12625,12626,HugeRiver
road,12625,12626,DirtRoad
road,12626,12628,DirtRoad
road,12629,18354,DirtRoad
road,12807,12811,StoneRoad
road,12810,12811,StoneRoad
road,12825,12829,StoneRoad
road,12828,12829,StoneRoad
road,12951,12954,DirtPath
road,12953,12955,DirtPath
road,12954,12955,DirtPath
road,12964,12965,DirtPath
road,12965,12966,DirtPath
road,12966,12967,DirtPath
road,12967,12968,DirtPath
road,12968,12969,DirtPath
road,12969,12973,DirtPath
road,12971,12972,DirtPath
road,12971,20334,DirtPath
road,12972,12973,DirtPath
road,12973,12974,DirtPath
road,12974,12978,DirtPath
road,12996,12997,DirtPath
road,12997,20362,DirtPath
road,13156,13157,DirtRoad
road,13157,13159,DirtRoad
road,13159,21370,DirtRoad
road,13189,21550,AncientAsphaltHighway
road,13348,13349,DirtPath
road,13349,18222,DirtPath
road,13624,13625,StoneRoad
road,13658,13662,DirtRoad
road,13683,13687,DirtPath
road,13686,13687,DirtPath
road,13712,13713,StoneRoad
road,13713,13720,StoneRoad
road,13913,13915,DirtPath
road,13914,13915,DirtPath
road,14132,14137,StoneRoad
road,14162,14163,StoneRoad
road,14162,14166,StoneRoad
road,14307,14308,StoneRoad
road,14308,14309,StoneRoad
river,14319,14323,Creek
river,14322,14323,Creek
river,14324,14326,Creek
river,14329,14330,Creek
river,14330,14331,Creek
river,14333,21318,Creek
river,14343,14344,River
river,14344,14345,River
road,14386,14387,AncientAsphaltHighway
road,14463,14470,AncientAsphaltHighway
river,14543,18402,River
river,14543,14544,River
river,14565,14572,HugeRiver
river,14570,14572,HugeRiver
river,14596,14597,HugeRiver
road,14717,14718,DirtRoad
road,14735,14736,DirtRoad
road,14735,20706,DirtRoad
road,14736,14737,DirtRoad
road,14737,14738,DirtRoad
road,14738,14739,DirtRoad
road,14738,14742,DirtRoad
road,14742,14743,DirtRoad
road,15034,15035,DirtRoad
road,15040,15041,DirtRoad
road,15041,15042,DirtRoad
road,15042,15043,DirtRoad
road,15043,15050,DirtRoad
road,15050,15054,DirtRoad
road,15086,15088,StoneRoad
road,15086,15087,DirtRoad
road,15087,15091,DirtRoad
road,15090,15091,DirtRoad
road,15104,15105,DirtRoad
road,15104,15109,DirtRoad
river,15116,15117,Creek
river,15117,15124,Creek
river,15124,15125,Creek
river,15125,15127,Creek
road,15131,15132,DirtRoad
river,15152,15153,River
river,15153,15156,Creek
river,15155,15157,Creek
river,15160,15161,Creek
river,15173,15175,River
river,15179,21438,Creek
road,15179,15180,StoneRoad
road,15179,21438,StoneRoad
road,15180,15181,StoneRoad
road,15329,15330,StoneRoad
road,15549,15553,DirtPath
road,15551,15552,DirtPath
road,15552,15553,DirtPath
road,15756,15757,DirtRoad
road,15757,15758,DirtRoad
road,15758,15760,DirtRoad
road,15760,15761,DirtRoad
road,15761,15762,DirtRoad
road,15796,15797,DirtRoad
road,15797,15798,DirtRoad
road,15905,15906,DirtRoad
road,15917,15918,DirtRoad
road,15918,15919,DirtRoad
road,16400,16405,StoneRoad
road,16405,16406,StoneRoad
road,16406,16408,StoneRoad
road,16408,16409,StoneRoad
road,16409,16410,StoneRoad
road,16409,16452,StoneRoad
road,16410,16411,StoneRoad
road,16411,16424,StoneRoad
road,16418,16419,StoneRoad
road,16419,16423,StoneRoad
road,16422,16423,StoneRoad
road,16424,16427,StoneRoad
road,16436,16437,StoneRoad
road,16438,16439,StoneRoad
river,16489,16490,River
road,16558,16560,AncientAsphaltHighway
road,16706,16707,DirtRoad
road,16706,16708,DirtRoad
road,16708,16709,DirtRoad
river,16722,16723,HugeRiver
river,16869,16871,Creek
river,16882,16883,Creek
river,16882,16884,Creek
river,16897,16898,Creek
river,16898,16902,Creek
road,16898,16899,StoneRoad
road,16899,16900,StoneRoad
road,16900,16901,StoneRoad
river,16901,16903,Creek
road,16901,16903,StoneRoad
river,16902,16903,Creek
road,16903,16906,StoneRoad
road,16904,16905,StoneRoad
road,16905,16907,StoneRoad
road,16906,16907,StoneRoad
road,16935,16936,DirtRoad
road,16936,16937,DirtRoad
road,16954,16955,DirtRoad
road,17005,17006,DirtRoad
road,17199,17203,StoneRoad
road,17203,17204,StoneRoad
road,17232,17233,StoneRoad
road,17233,17240,StoneRoad
river,17237,17238,Creek
road,17240,17243,StoneRoad
road,17266,17267,DirtRoad
road,17285,17286,StoneRoad
road,17286,17287,StoneRoad
road,17287,17288,StoneRoad
river,17294,17295,Creek
river,17295,17296,Creek
river,17304,17305,Creek
river,17305,17306,LargeRiver
river,17306,17308,LargeRiver
road,17307,17311,DirtRoad
road,17310,17311,DirtRoad
river,17326,17328,Creek
road,17333,17335,DirtRoad
road,17335,18358,DirtRoad
river,17342,17343,LargeRiver
road,17345,17346,StoneRoad
road,17346,17347,StoneRoad
road,17546,17547,StoneRoad
road,17546,17550,StoneRoad
road,17897,17898,StoneRoad
road,17897,18732,StoneRoad
road,17898,17899,StoneRoad
road,17899,17900,StoneRoad
road,17900,17901,StoneRoad
road,17910,17911,StoneRoad
road,17911,17950,StoneRoad
road,17950,17951,StoneRoad
road,17961,17965,StoneRoad
road,18038,18039,DirtPath
road,18038,18040,DirtPath
road,18061,18062,DirtPath
road,18062,18063,DirtPath
road,18063,18067,DirtPath
road,18067,18086,DirtPath
road,18086,18091,DirtPath
road,18090,18091,DirtPath
road,18166,18167,DirtPath
road,18206,18208,DirtPath
road,18218,18223,DirtPath
road,18222,18223,DirtPath
road,18248,18249,DirtRoad
road,18248,18251,DirtRoad
road,18274,18275,DirtPath
road,18291,18298,DirtPath
road,18293,18294,DirtPath
road,18353,18354,DirtRoad
road,18358,18359,DirtRoad
river,18368,18371,River
river,18375,18376,HugeRiver
river,18376,18377,HugeRiver
river,18382,18383,River
river,18385,18404,River
road,18413,18415,StoneRoad
road,18728,18730,StoneRoad
road,18730,18731,StoneRoad
road,18731,18732,StoneRoad
road,19150,19151,StoneRoad
road,19150,19152,StoneRoad
road,19185,19189,DirtRoad
road,19187,19188,DirtRoad
road,19188,19189,DirtRoad
road,19199,19200,StoneRoad
river,19361,19404,HugeRiver
road,19370,19371,StoneRoad
road,19373,19374,StoneRoad
road,19374,19375,StoneRoad
river,19390,19391,HugeRiver
road,19392,19393,DirtRoad
road,19393,19418,StoneRoad
road,19394,19395,StoneRoad
road,19394,19396,StoneRoad
road,19395,19402,StoneRoad
road,19402,19403,StoneRoad
road,19418,19419,StoneRoad
road,19472,19474,StoneRoad
road,19472,19473,StoneRoad
road,19473,19480,StoneRoad
road,19474,19475,StoneRoad
road,19478,19479,StoneRoad
road,19478,19480,StoneRoad
road,19479,19483,StoneRoad
road,19502,19503,DirtRoad
road,19502,19504,DirtRoad
road,19503,19507,DirtRoad
road,19507,19514,DirtRoad
road,19514,19515,DirtRoad
road,19674,19675,DirtPath
road,19675,19678,DirtPath
road,19678,19680,DirtPath
road,19938,19939,DirtRoad
road,19961,19963,StoneRoad
road,19962,19963,StoneRoad
road,20199,20203,DirtPath
road,20199,20206,DirtPath
road,20205,20212,DirtPath
road,20211,20212,DirtPath
road,20259,20284,DirtPath
road,20284,20285,DirtPath
road,20285,20287,DirtPath
road,20287,20290,DirtPath
road,20290,20292,DirtPath
road,20332,20333,DirtPath
road,20333,20334,DirtPath
road,20360,20361,DirtPath
road,20360,20365,DirtPath
road,20361,20363,DirtPath
road,20362,20364,DirtPath
road,20365,20366,DirtPath
road,20366,20368,DirtPath
road,20368,20369,DirtPath
road,20369,20448,DirtPath
road,20405,20406,DirtPath
road,20421,20425,DirtRoad
road,20424,20425,DirtRoad
road,20447,20448,DirtPath
road,20456,20458,DirtPath
road,20458,20459,DirtPath
road,20550,20551,AncientAsphaltHighway
road,20705,20706,DirtRoad
road,20760,20761,StoneRoad
road,21034,21036,StoneRoad
road,21036,21037,StoneRoad
road,21037,21038,StoneRoad
road,21038,21042,StoneRoad
road,21041,21043,StoneRoad
road,21042,21043,StoneRoad
road,21228,21229,DirtPath
road,21229,21230,DirtPath
river,21309,21316,Creek
river,21317,21318,Creek
river,21320,21321,Creek
river,21322,21324,Creek
river,21324,21325,Creek
river,21331,21406,LargeRiver
river,21406,21408,LargeRiver
river,21434,21435,Creek
road,21434,21435,StoneRoad
road,21434,21439,StoneRoad
road,21438,21439,StoneRoad
road,21480,21481,AncientAsphaltHighway
road,21501,21505,AncientAsphaltHighway
road,21658,21659,DirtRoad
road,21658,21660,DirtRoad
road,21689,21691,DirtRoad
road,21704,21706,DirtRoad
road,21764,21765,DirtRoad
road,21765,21767,DirtRoad
road,21788,21790,DirtRoad
