kind,a,b,def
road,10265,10266,StoneRoad
road,10352,10353,StoneRoad
road,10352,13625,StoneRoad
road,10353,10355,StoneRoad
road,10354,10355,DirtRoad
road,10354,10356,DirtRoad
road,10355,15762,DirtRoad
road,10356,15917,DirtRoad
road,10400,10401,DirtRoad
road,10400,10403,DirtRoad
road,10401,13638,DirtRoad
road,10403,19938,DirtRoad
road,10420,13662,DirtPath
road,10448,10449,DirtPath
road,10448,10451,DirtPath
road,10449,13686,DirtPath
road,10450,10451,DirtRoad
road,10450,10452,DirtRoad
road,10451,21234,DirtPath
road,10452,21281,DirtRoad
road,10478,10480,StoneRoad
road,10480,10481,StoneRoad
road,10481,10482,StoneRoad
road,10482,19962,StoneRoad
road,10658,13913,DirtPath
road,10672,13914,DirtPath
road,10674,20459,DirtPath
road,10773,10777,StoneRoad
road,10776,10777,StoneRoad
road,10924,14166,StoneRoad
road,11042,14291,StoneRoad
road,11060,14309,StoneRoad
road,11126,11131,DirtPath
road,11156,11159,AncientAsphaltHighway
road,11216,14465,AncientAsphaltHighway
road,11218,21505,AncientAsphaltHighway
road,11308,11309,StoneRoad
road,11308,18413,StoneRoad
road,11309,11310,StoneRoad
road,11310,19373,StoneRoad
road,11312,11315,StoneRoad
road,11312,19375,StoneRoad
road,11314,11315,StoneRoad
road,11314,19405,StoneRoad
road,11333,11334,DirtRoad
road,11333,16716,DirtRoad
road,11487,11488,DirtRoad
road,11487,14718,DirtRoad
road,11488,11489,DirtRoad
road,11489,20424,DirtRoad
road,11494,11496,DirtRoad
road,11496,20705,DirtRoad
road,11779,20760,StoneRoad
road,11792,11793,DirtRoad
road,11792,11797,DirtRoad
road,11793,17207,DirtRoad
road,11797,15034,DirtRoad
road,11812,15054,DirtRoad
road,11849,19151,StoneRoad
road,11851,15088,StoneRoad
road,11852,11855,DirtRoad
road,11866,11868,DirtRoad
road,11866,19201,DirtRoad
road,11868,11869,DirtRoad
road,11894,11895,DirtRoad
road,11895,15132,DirtRoad
road,11960,15209,StoneRoad
road,11964,19494,DirtRoad
road,12082,12084,StoneRoad
road,12084,17537,StoneRoad
road,12086,12087,StoneRoad
road,12104,12105,StoneRoad
road,12104,15353,StoneRoad
road,12105,12109,StoneRoad
road,12109,19152,StoneRoad
road,12128,15377,StoneRoad
road,12132,17550,StoneRoad
road,12227,12228,DirtRoad
road,12227,15906,DirtRoad
road,12467,12468,StoneRoad
road,12467,17346,StoneRoad
road,12468,12469,StoneRoad
road,12469,12476,StoneRoad
road,12629,12630,DirtRoad
road,12629,18354,DirtRoad
road,12807,12811,StoneRoad
road,12810,12811,StoneRoad
road,12828,12829,StoneRoad
road,12857,19650,DirtPath
road,12867,12868,DirtRoad
road,12964,12965,DirtPath
road,12965,12966,DirtPath
road,12966,12967,DirtPath
road,12967,12968,DirtPath
road,12968,12969,DirtPath
road,12969,12973,DirtPath
road,12971,12972,DirtPath
road,12971,20334,DirtPath
road,12972,12973,DirtPath
road,12973,12974,DirtPath
road,12974,12978,DirtPath
road,13149,13156,DirtRoad
road,13156,13157,DirtRoad
road,13157,13159,DirtRoad
road,13159,21370,DirtRoad
road,13189,21550,AncientAsphaltHighway
road,13348,13349,DirtPath
road,13349,18222,DirtPath
road,13408,13409,DirtRoad
road,13427,18090,DirtPath
road,13624,13625,StoneRoad
road,13638,13639,DirtRoad
road,13658,13662,DirtRoad
road,13683,13687,DirtPath
road,13686,13687,DirtPath
road,13712,13713,StoneRoad
road,13713,13720,StoneRoad
road,13720,13721,StoneRoad
road,13913,13915,DirtPath
road,13914,13915,DirtPath
road,13916,13917,DirtPath
road,14132,14137,StoneRoad
road,14136,14137,StoneRoad
road,14162,14163,StoneRoad
road,14162,14166,StoneRoad
road,14308,14309,StoneRoad
road,14386,14387,AncientAsphaltHighway
road,14463,14470,AncientAsphaltHighway
road,14716,14717,DirtRoad
road,14717,14718,DirtRoad
road,14735,14736,DirtRoad
road,14735,20706,DirtRoad
road,14736,14737,DirtRoad
road,14737,14738,DirtRoad
road,14738,14739,DirtRoad
road,14738,14742,DirtRoad
road,14742,14743,DirtRoad
road,14743,16882,DirtRoad
road,15034,15035,DirtRoad
road,15043,15050,DirtRoad
road,15050,15054,DirtRoad
road,15076,15077,StoneRoad
road,15086,15088,StoneRoad
road,15104,15105,DirtRoad
road,15104,15109,DirtRoad
road,15109,15122,DirtRoad
road,15130,15131,DirtRoad
road,15131,15132,DirtRoad
road,15179,15180,StoneRoad
road,15179,21438,StoneRoad
road,15180,15181,StoneRoad
road,15181,15206,StoneRoad
road,15328,15329,StoneRoad
road,15329,15330,StoneRoad
road,15391,21034,StoneRoad
road,15760,15761,DirtRoad
road,15761,15762,DirtRoad
road,15796,15797,DirtRoad
road,15797,15798,DirtRoad
road,15905,15906,DirtRoad
road,15917,15918,DirtRoad
road,15918,15919,DirtRoad
road,16400,16405,StoneRoad
road,16405,16406,StoneRoad
road,16406,16408,StoneRoad
road,16408,16409,StoneRoad
road,16409,16410,StoneRoad
road,16409,16452,StoneRoad
road,16410,16411,StoneRoad
road,16411,16424,StoneRoad
road,16424,16427,StoneRoad
road,16438,16439,StoneRoad
road,16558,16560,AncientAsphaltHighway
road,16736,16737,DirtRoad
road,16745,21576,DirtRoad
road,16898,16899,StoneRoad
road,16903,16906,StoneRoad
road,16935,16936,DirtRoad
road,16936,16937,DirtRoad
road,17001,17005,DirtRoad
road,17005,17006,DirtRoad
road,17198,17199,StoneRoad
road,17199,17203,StoneRoad
road,17203,17204,StoneRoad
road,17216,17219,StoneRoad
road,17217,17221,StoneRoad
road,17266,17267,DirtRoad
road,17285,17286,StoneRoad
road,17285,21432,StoneRoad
road,17286,17287,StoneRoad
road,17287,17288,StoneRoad
road,17297,17299,StoneRoad
road,17307,17311,DirtRoad
road,17310,17311,DirtRoad
road,17346,17347,StoneRoad
road,17537,17538,StoneRoad
road,17546,17547,StoneRoad
road,17546,17550,StoneRoad
road,17547,17548,StoneRoad
road,17897,17898,StoneRoad
road,17897,18732,StoneRoad
road,17898,17899,StoneRoad
road,17899,17900,StoneRoad
road,17900,17901,StoneRoad
road,17906,17910,StoneRoad
road,17910,17911,StoneRoad
road,17911,17950,StoneRoad
road,17949,17951,StoneRoad
road,17950,17951,StoneRoad
road,17960,17961,StoneRoad
road,17961,17965,StoneRoad
road,18038,18039,DirtPath
road,18038,18040,DirtPath
road,18061,18062,DirtPath
road,18062,18063,DirtPath
road,18063,18067,DirtPath
road,18067,18086,DirtPath
road,18086,18091,DirtPath
road,18090,18091,DirtPath
road,18166,18167,DirtPath
road,18182,18183,DirtPath
road,18205,18206,DirtPath
road,18206,18208,DirtPath
road,18211,18218,DirtPath
road,18218,18223,DirtPath
road,18222,18223,DirtPath
road,18248,18249,DirtRoad
road,18248,18251,DirtRoad
road,18274,18275,DirtPath
road,18291,18298,DirtPath
road,18298,18299,DirtPath
road,18353,18354,DirtRoad
road,18410,18411,DirtRoad
road,18413,18415,StoneRoad
road,18414,18415,StoneRoad
road,18728,18730,StoneRoad
road,18730,18731,StoneRoad
road,18731,18732,StoneRoad
road,19136,19141,StoneRoad
road,19150,19151,StoneRoad
road,19150,19152,StoneRoad
road,19370,19371,StoneRoad
road,19373,19374,StoneRoad
road,19374,19375,StoneRoad
road,19389,19396,StoneRoad
road,19392,19393,DirtRoad
road,19394,19395,StoneRoad
road,19394,19396,StoneRoad
road,19395,19402,StoneRoad
road,19401,19405,StoneRoad
road,19402,19403,StoneRoad
road,19472,19474,StoneRoad
road,19478,19479,StoneRoad
road,19479,19483,StoneRoad
road,19479,19492,DirtRoad
road,19502,19503,DirtRoad
road,19521,19525,DirtPath
road,19935,19939,DirtRoad
road,19938,19939,DirtRoad
road,19960,19961,StoneRoad
road,19961,19963,StoneRoad
road,19962,19963,StoneRoad
road,20115,20122,StoneRoad
road,20258,20259,DirtPath
road,20259,20284,DirtPath
road,20284,20285,DirtPath
road,20285,20287,DirtPath
road,20332,20333,DirtPath
road,20333,20334,DirtPath
road,20365,20366,DirtPath
road,20366,20368,DirtPath
road,20405,20406,DirtPath
road,20421,20425,DirtRoad
road,20424,20425,DirtRoad
road,20456,20458,DirtPath
road,20458,20459,DirtPath
road,20550,20551,AncientAsphaltHighway
road,20705,20706,DirtRoad
road,20756,20761,StoneRoad
road,20760,20761,StoneRoad
road,20774,20775,StoneRoad
road,21034,21036,StoneRoad
road,21036,21037,StoneRoad
road,21037,21038,StoneRoad
road,21038,21042,StoneRoad
road,21041,21043,StoneRoad
road,21042,21043,StoneRoad
road,21370,21372,DirtRoad
road,21379,21398,DirtRoad
road,21434,21435,StoneRoad
road,21434,21439,StoneRoad
road,21438,21439,StoneRoad
road,21480,21481,AncientAsphaltHighway
road,21501,21505,AncientAsphaltHighway
road,21658,21659,DirtRoad
road,21658,21660,DirtRoad
road,21689,21691,DirtRoad
road,21690,21691,DirtRoad
road,21764,21765,DirtRoad
road,21765,21767,DirtRoad
road,21788,21790,DirtRoad
road,21790,21791,DirtRoad
