s22|14|OBVIOUS|armoured dinosaur|ankylosaur silhouette
s22|15|OBVIOUS|brontosaurus|long-neck sauropod, instant
s22|16|BORDERLINE|bird-dinosaur|feathered biped, ambiguous
s22|17|OBVIOUS|brontosaurus|long-neck sauropod, instant
s22|18|OBVIOUS|millipede|segmented many-legged, instant
s22|19|OBVIOUS|triceratops-type dinosaur|frilled ceratopsian, instant
s22|20|BORDERLINE|crocodile-snouted dinosaur|hybrid read, not a named dino
s22|21|STRANGE|segmented tube creature|unreadable
s22|22|BORDERLINE|generic theropod|dinosaur but not a named one
s22|23|OBVIOUS|frog|giant frog, instant
s22|24|OBVIOUS|snail|spiral shell, instant
s23|1|OBVIOUS|brontosaurus|long-neck sauropod, instant
s23|2|BORDERLINE|short-necked sauropod|dinosaur but odd proportions
s23|3|BORDERLINE|feathered raptor|colourful bird-dino, ambiguous
s23|4|OBVIOUS|brontosaurus|long-neck sauropod, instant
s23|5|BORDERLINE|duckbill dinosaur|generic ornithopod
s23|6|OBVIOUS|tyrannosaur-type dinosaur|large theropod, instant
s23|7|OBVIOUS|tyrannosaur-type dinosaur|large theropod, instant
s23|8|BORDERLINE|generic theropod|dinosaur, not a named one
s23|9|BORDERLINE|horned dinosaur|ceratopsian-ish, odd frill
s23|10|BORDERLINE|small lizard-dinosaur|ambiguous
s23|11|BORDERLINE|small theropod|generic dino
s23|12|BORDERLINE|duckbill dinosaur|crested ornithopod, not famous
s23|13|BORDERLINE|crested theropod|generic dino
s23|14|BORDERLINE|isopod or grub|segmented insect
s23|15|OBVIOUS|velociraptor|raptor silhouette, instant
s23|16|OBVIOUS|crocodile|long-jawed croc, instant
s23|17|BORDERLINE|spiked reptile|croc-ish, unfamiliar
s23|18|OBVIOUS|dilophosaurus|frilled spitter, Jurassic Park famous
s23|19|OBVIOUS|dimetrodon-type|sail-backed reptile, instant
s23|20|OBVIOUS|snake|coiled snake, instant
s23|21|STRANGE|flame-finned amphibian|no clean referent
s23|22|BORDERLINE|small ornithopod|generic dino
s23|23|BORDERLINE|small ornithopod|generic dino
s23|24|OBVIOUS|velociraptor|raptor silhouette, instant
s24|1|BORDERLINE|duckbill dinosaur|generic ornithopod
s24|2|OBVIOUS|dimetrodon|red sail-back, instant
s24|3|BORDERLINE|duckbill dinosaur|generic ornithopod
s24|4|BORDERLINE|small sauropod|dinosaur, unnamed type
s24|5|OBVIOUS|horned dinosaur|ceratopsian frill and horns
s24|6|OBVIOUS|ankylosaurus|armoured club-tail dinosaur
s24|7|OBVIOUS|millipede|banded many-legged, instant
s24|8|BORDERLINE|ostrich-dinosaur|reads part bird part dino
s24|9|BORDERLINE|spotted theropod|generic dino
s24|10|OBVIOUS|pterodactyl|winged pterosaur, instant
s24|11|BORDERLINE|scorpion or arthropod|ambiguous invertebrate
s24|12|BORDERLINE|plesiosaur-ish beast|marine reptile, ambiguous
s24|13|OBVIOUS|snake|long coiled snake, instant
s24|14|BORDERLINE|sabre-toothed reptile|mammal-reptile hybrid look
s24|15|BORDERLINE|long-necked raptor|odd swan-dino hybrid
s24|16|STRANGE|purple horned beetle-beast|no referent
s24|17|BORDERLINE|domed-head dinosaur|pachycephalosaur, not famous
s24|18|BORDERLINE|lizard|small reptile, ambiguous
s24|19|BORDERLINE|spotted salamander-reptile|ambiguous
s24|20|BORDERLINE|small sauropod|dinosaur, unnamed
s24|21|OBVIOUS|white tyrannosaur|Jurassic World hybrid, reads T-rex
s24|22|OBVIOUS|raptor|velociraptor silhouette
s24|23|BORDERLINE|beaked mammal-reptile|ambiguous
s24|24|BORDERLINE|crocodile-lizard|croc-ish, unfamiliar
s25|1|OBVIOUS|stegosaurus|back plates and spikes, instant
s25|2|BORDERLINE|spined theropod|generic dino
s25|3|OBVIOUS|horned dinosaur|ceratopsian, instant
s25|4|BORDERLINE|sabre-toothed reptile|ambiguous synapsid
s25|5|OBVIOUS|wasp or hornet|striped flying insect, instant
s25|6|OBVIOUS|praying mantis|raptorial forelimbs, instant
s25|7|OBVIOUS|dragonfly|giant dragonfly, instant
s25|8|BORDERLINE|generic theropod|dinosaur, unnamed
s25|9|BORDERLINE|crested small dinosaur|generic dino
s25|10|BORDERLINE|duckbill dinosaur|generic ornithopod
s25|11|BORDERLINE|feathered theropod|white raptor, ambiguous
s25|12|OBVIOUS|horned dinosaur|ceratopsian frill, instant
s25|13|OBVIOUS|pterosaur|winged pterodactyl, instant
s25|14|BORDERLINE|crocodile-lizard|ambiguous reptile
s25|15|BORDERLINE|crocodile-lizard|ambiguous reptile
s25|16|OBVIOUS|spinosaurus-type|sail-backed dinosaur, instant
s25|17|BORDERLINE|beaked dinosaur|oviraptor, not widely known
s25|18|BORDERLINE|domed-head dinosaur|pachycephalosaur, not famous
s25|19|OBVIOUS|horned dinosaur|ceratopsian, instant
s25|20|OBVIOUS|parasaurolophus|crested duckbill, Jurassic Park famous
s25|21|BORDERLINE|small ornithopod|generic dino
s25|22|STRANGE|sail-backed amphibian|no clean referent
s25|23|BORDERLINE|crocodile|croc-ish reptile
s25|24|OBVIOUS|horned dinosaur|small ceratopsian, instant
s26|1|STRANGE|small dark arthropod|too indistinct to name
s26|2|STRANGE|red slug-blob|featureless
s26|3|BORDERLINE|beaked small dinosaur|ambiguous
s26|4|OBVIOUS|pterodactyl|crested pterosaur, instant
s26|5|OBVIOUS|scorpion|pale giant scorpion, instant
s26|6|BORDERLINE|small ornithopod|generic dino
s26|7|BORDERLINE|pterosaur head|partial sprite, hard to read
s26|8|OBVIOUS|tyrannosaur-type dinosaur|theropod, instant
s26|9|BORDERLINE|duckbill dinosaur|generic ornithopod
s26|10|BORDERLINE|pterosaur|winged reptile, odd colouring
s26|11|OBVIOUS|brontosaurus|long-neck sauropod, instant
s26|12|OBVIOUS|crocodile|long-jawed croc, instant
s26|13|BORDERLINE|armoured reptile|ankylosaur-ish, unfamiliar
s26|14|STRANGE|clawed feathered biped|therizinosaur, reads alien
s26|15|OBVIOUS|spinosaurus|sail back and croc snout, famous
s26|16|BORDERLINE|small theropod|generic dino
s26|17|OBVIOUS|stegosaurus|plates and spikes, instant
s26|18|BORDERLINE|horned dinosaur|spiky-headed, unfamiliar
s26|19|OBVIOUS|horned dinosaur|ceratopsian, instant
s26|20|BORDERLINE|croc-snouted theropod|ambiguous
s26|21|OBVIOUS|brontosaurus|long-neck sauropod, instant
s26|22|BORDERLINE|long-necked marine reptile|plesiosaur-ish
s26|23|BORDERLINE|generic dinosaur|unnamed ornithopod
s26|24|STRANGE|orange mech-insect|machine-insect, no referent
s27|1|BORDERLINE|small sauropod|art hides the alien claws
s27|2|OBVIOUS|snake|huge coiled snake, instant
s27|3|OBVIOUS|triceratops-type|frill and horns, instant
s27|4|OBVIOUS|triceratops|the famous silhouette, instant
s27|5|BORDERLINE|small raptor|generic feathered dino
s27|6|OBVIOUS|pterosaur|crested pterodactyl, instant
s27|7|OBVIOUS|tyrannosaurus rex|the most named dinosaur alive
s27|8|BORDERLINE|horned dinosaur|ceratopsian without famous frill
s27|9|BORDERLINE|small ornithopod|generic dino
s27|10|OBVIOUS|velociraptor|Jurassic Park raptor, instant
s27|11|OBVIOUS|giant snake or eel|serpent, instant
s27|12|OBVIOUS|tyrannosaur-type dinosaur|theropod, instant
s27|13|BORDERLINE|feathered bird-dino|ambiguous
s27|14|OBVIOUS|snake|green serpent, instant
s27|15|OBVIOUS|tyrannosaur-type dinosaur|feathered theropod, still T-rex-ish
s27|16|BORDERLINE|small dinosaur|generic dino
s27|17|BORDERLINE|duckbill dinosaur|generic ornithopod
s27|18|UNJUDGEABLE|tiled scale texture|sprite is a texture sheet, not a creature
s27|19|OBVIOUS|rat|classic rat, instant
s27|20|OBVIOUS|rat|classic rat, instant
s27|21|OBVIOUS|lemming or mouse|small rodent, instant
s27|22|OBVIOUS|mouse|classic mouse, instant
s27|23|OBVIOUS|mouse|classic mouse, instant
s27|24|BORDERLINE|badger or mustelid|striped carnivore, ambiguous
s28|1|OBVIOUS|millipede|segmented many-legged, instant
s28|2|OBVIOUS|cattle|horned bovine, instant
s28|3|OBVIOUS|otter or beaver|semi-aquatic rodent look
s28|4|BORDERLINE|horse-gorilla hybrid|odd ungulate, hard to name
s28|5|BORDERLINE|horse-like beast|equine hint, shaggy
s28|6|OBVIOUS|elephant|trunk and tusks, instant
s28|7|OBVIOUS|hyena|striped scavenger head, instant
s28|8|OBVIOUS|baboon or monkey|maned primate, instant
s28|9|OBVIOUS|large flightless bird|moa or emu, instant
s28|10|OBVIOUS|bear|bulky bear silhouette
s28|11|BORDERLINE|armadillo-glyptodont|domed shell, unfamiliar species
s28|12|BORDERLINE|horned woolly rhino|rhino-ish, shaggy
s28|13|BORDERLINE|otter or seal|aquatic mammal, ambiguous
s28|14|OBVIOUS|python|patterned coiled snake, instant
s28|15|OBVIOUS|gorilla|ape silhouette, instant
s28|16|OBVIOUS|walrus or seal|tusks and flippers, instant
s28|17|BORDERLINE|spotted rodent|indistinct mammal
s28|18|BORDERLINE|camel-llama hybrid|ungulate, hard to name
s28|19|BORDERLINE|monitor lizard|large reptile, ambiguous
s28|20|OBVIOUS|elk or moose|palmate antlers, instant
s28|21|OBVIOUS|turtle|domed shell and head, instant
s28|22|OBVIOUS|dragonfly|giant dragonfly, instant
s28|23|OBVIOUS|penguin|unmistakable penguin
s28|24|BORDERLINE|hornless giraffe-rhino|large ungulate, hard to name
s29|1|BORDERLINE|shovel-tusked elephant|proboscidean, odd jaw
s29|2|BORDERLINE|llama or camel|ungulate, ambiguous
s29|3|OBVIOUS|scorpion|claws and sting tail, instant
s29|4|OBVIOUS|crocodile|croc silhouette, instant
s29|5|OBVIOUS|crocodile|green croc, instant
s29|6|OBVIOUS|badger or bear|stocky furred mammal
s29|7|OBVIOUS|giraffe|spotted long neck, instant
s29|8|OBVIOUS|big cat|spotted sabre-tooth, instant
s29|9|OBVIOUS|vulture or terror bird|hooked beak scavenger
s29|10|OBVIOUS|python|patterned coiled snake
s29|11|OBVIOUS|rhinoceros or hippo|grey megafauna, instant
s29|12|OBVIOUS|mammoth|tusks and shaggy coat
s29|13|OBVIOUS|elephant|trunk and tusks, instant
s29|14|STRANGE|fleshy maw-worm|no referent
s29|15|OBVIOUS|musk ox|horned shaggy bovine
s29|16|OBVIOUS|goat|horned white goat
s29|17|BORDERLINE|mossy antlered deer|deer under plant growth
s29|18|OBVIOUS|horse|striped equine, instant
s29|19|OBVIOUS|bear|bear silhouette, instant
s29|20|OBVIOUS|bison or ox|horned shaggy bovine
s29|21|BORDERLINE|hippo-boar hybrid|bulky mammal, ambiguous
s29|22|OBVIOUS|boar|tusked pig, instant
s29|23|OBVIOUS|eagle|hooked beak raptor bird
s29|24|OBVIOUS|boar|tusked pig head, instant
s30|1|OBVIOUS|shaggy dog|maned hound, instant
s30|2|BORDERLINE|spider or beetle|dark arthropod, ambiguous
s30|3|OBVIOUS|mammoth|tusks and shaggy coat, plus spines
s30|4|OBVIOUS|mammoth|tusks and shaggy coat, plus spines
s30|5|OBVIOUS|dodo|hooked-beak flightless bird
s30|6|OBVIOUS|sabre-toothed cat|fangs and mane, instant
s30|7|OBVIOUS|hyena or wolf|canine scavenger, instant
s30|8|OBVIOUS|hyena or wolf|canine scavenger, instant
s30|9|OBVIOUS|giraffe|spotted long-necked ungulate
s30|10|BORDERLINE|mole with fungus|burrower under growth
s30|11|OBVIOUS|rhinoceros|horn and bulk, instant
s30|12|OBVIOUS|alligator|croc silhouette, instant
s30|13|STRANGE|horned white beast|thrumbo, unnameable to newcomers
s30|14|OBVIOUS|badger|striped face, instant
s30|15|OBVIOUS|bluebird|small songbird, instant
s30|16|OBVIOUS|dog|canine silhouette, instant
s30|17|OBVIOUS|frog|bullfrog, instant
s30|18|OBVIOUS|big cat|sabre-toothed feline
s30|19|OBVIOUS|toad|amphibian bulk, instant
s30|20|OBVIOUS|crow|black corvid, instant
s30|21|STRANGE|drone machine|machine, not a nameable animal
s30|22|STRANGE|drone machine|machine, not a nameable animal
s30|23|UNJUDGEABLE|tiny brown blob|sprite too small to read
s30|24|OBVIOUS|flamingo|unmistakable flamingo
s31|1|OBVIOUS|gorilla|ape silhouette, instant
s31|2|OBVIOUS|hermit crab|shell and claw, instant
s31|3|OBVIOUS|heron|long-legged wading bird
s31|4|OBVIOUS|hippopotamus|barrel body and jaw, instant
s31|5|STRANGE|insect queen on mound|alien hive form
s31|6|STRANGE|white grub pod|indistinct larva blob
s31|7|OBVIOUS|snail|spiral shell, instant
s31|8|BORDERLINE|insect|white segmented bug, ambiguous
s31|9|OBVIOUS|macaw|red parrot, instant
s31|10|OBVIOUS|mammoth or mastodon|tusks and trunk, instant
s31|11|STRANGE|one-eyed mech|machine, not a nameable animal
s31|12|BORDERLINE|large rodent|vole-ish, indistinct
s31|13|OBVIOUS|mink or weasel|long-bodied mustelid
s31|14|OBVIOUS|monitor lizard|clear lizard, instant
s31|15|OBVIOUS|moose|palmate antlers, instant
s31|16|OBVIOUS|musk ox|horned shaggy bovine
s31|17|OBVIOUS|otter|sleek river mustelid
s31|18|OBVIOUS|panda|black and white bear, instant
s31|19|OBVIOUS|peacock|fanned tail, instant
s31|20|OBVIOUS|porcupine|quills, instant
s31|21|OBVIOUS|prairie dog or marmot|burrowing rodent, instant
s31|22|OBVIOUS|quail|topknot game bird, instant
s31|23|OBVIOUS|sea lion|flippered pinniped, instant
s31|24|OBVIOUS|sea turtle|shell and flippers, instant
s32|1|OBVIOUS|seal|pinniped, instant
s32|2|OBVIOUS|sparrow|small songbird, instant
s32|3|BORDERLINE|crab|claw shapes only, crude
s32|4|OBVIOUS|swan|unmistakable swan
s32|5|OBVIOUS|tiger|orange stripes, instant
s32|6|OBVIOUS|vulture|hunched bald scavenger
s32|7|OBVIOUS|walrus|tusks, instant
s32|8|OBVIOUS|wolf|canine, instant
s32|9|OBVIOUS|wolverine or badger|stocky mustelid
s32|10|OBVIOUS|R2-D2 astromech|Star Wars droid, instantly named
s32|11|OBVIOUS|repair droid|machine, Star Wars register
s32|12|STRANGE|floating droid|machine, abstract
s32|13|OBVIOUS|medical droid|machine, Star Wars register
s32|14|OBVIOUS|gonk power droid|Star Wars droid, instantly named
s32|15|OBVIOUS|mouse droid|Star Wars droid
s32|16|STRANGE|crab droid|machine, abstract
s32|17|STRANGE|utility droid|machine, abstract
s32|18|BORDERLINE|flatworm|pale worm, ambiguous
s32|19|STRANGE|tendrilled white worm|no referent
s32|20|STRANGE|jellyfish-cloud|abstract floating form
s32|21|OBVIOUS|tardigrade|water bear, nameable to many
s32|22|STRANGE|floating eye|abstract, no referent
s32|23|BORDERLINE|antelope with growths|ungulate plus alien pods
s32|24|OBVIOUS|kiwi|long-billed flightless bird
s33|1|BORDERLINE|antelope with pods|ungulate plus alien growths
s33|2|OBVIOUS|rabbit|unmistakable rabbit
s33|3|BORDERLINE|dark horned beast|bovine-ish, murky
s33|4|OBVIOUS|stegosaurus|back plates, instantly named
s33|5|OBVIOUS|cockroach|unmistakable roach
s33|6|BORDERLINE|cockroach|roach form, mechanical
s33|7|STRANGE|toothed sea serpent|no terrestrial referent
s33|8|STRANGE|clawed deep-sea horror|alien, unnameable
s33|9|STRANGE|spiny maw crustacean|alien, unnameable
s33|10|STRANGE|armoured sea beast|no referent
s33|11|OBVIOUS|fish|plain fish, instant
s33|12|OBVIOUS|angelfish|ornamental fish, instant
s33|13|STRANGE|frilled glowing sea beast|no referent
s33|14|OBVIOUS|fish|plain fish, instant
s33|15|BORDERLINE|anglerfish|lure reads anglerfish
s33|16|BORDERLINE|whale|whale with reef growth
s33|17|BORDERLINE|crab or lobster|spiny crustacean
s33|18|STRANGE|marine reptile monster|alien, unnameable
s33|19|STRANGE|armoured maw-beast|no referent
s33|20|BORDERLINE|lamprey|jawless eel form
s33|21|STRANGE|toothed sky-whale|no referent
s33|22|STRANGE|marine reptile monster|alien, unnameable
s33|23|STRANGE|frilled sea serpent|no referent
s33|24|BORDERLINE|giant isopod|woodlouse-ish, deep sea
s34|1|STRANGE|dark pit|not a creature silhouette at all
s34|2|STRANGE|fleshy worm|no referent
s34|3|STRANGE|crab-legged alien|unnameable, strong alien read
s34|4|BORDERLINE|lizard-whale|ambiguous reptile
s34|5|BORDERLINE|red lizard|reptile, unusual colouring
s34|6|BORDERLINE|hairless canine|dog-ish, alien skin
s34|7|BORDERLINE|shaggy horned ox|bovine read, very heavy horns
s34|8|STRANGE|spiked tusked megafauna|hybrid, unnameable
s34|9|STRANGE|orange bubble mass|no referent
s34|10|STRANGE|finned tadpole-thing|no referent
s34|11|STRANGE|tentacled swimmer|no referent
s34|12|STRANGE|grey toothy biped|unnameable
s34|13|OBVIOUS|boar|tusked pig head, instant
s34|14|BORDERLINE|pterosaur|winged reptile
s34|15|BORDERLINE|small dinosaur|generic dino
s34|16|BORDERLINE|green lizard|reptile, ambiguous
s34|17|STRANGE|brown lumpy beast|unreadable
s34|18|OBVIOUS|donkey or ox|horned draft ungulate
s34|19|STRANGE|flat winged creature|no referent
s34|20|BORDERLINE|boar-hyena hybrid|ambiguous mammal
s34|21|BORDERLINE|dragonfly|insect wings, alien body
s34|22|STRANGE|big-eyed lizard-beast|unnameable
s34|23|STRANGE|white armoured monster|unnameable
s34|24|STRANGE|orange lump|unreadable
s35|1|OBVIOUS|owl|owl face and perch, instant
s35|2|BORDERLINE|walrus-hound|pinniped-ish hybrid
s35|3|STRANGE|horned spotted beast|unnameable
s35|4|BORDERLINE|pterosaur|winged reptile, thin
s35|5|STRANGE|orange finned quadruped|unnameable
s35|6|STRANGE|green humped beast|unreadable
s35|7|BORDERLINE|large lizard|reptile, ambiguous
s35|8|STRANGE|tentacled eye-beast|no referent
s35|9|BORDERLINE|snake|serpent with jaws
s35|10|STRANGE|winged purple beast|unnameable
s35|11|STRANGE|spindly alien spider|arachnid hint, heavily alien
s35|12|BORDERLINE|camel-llama|long-necked ungulate
s35|13|STRANGE|pale bulbous quadruped|unnameable
s35|14|BORDERLINE|large lizard|reptile, ambiguous
s35|15|BORDERLINE|sail-backed reptile|dimetrodon-ish
s35|16|STRANGE|horned spotted grazer|unnameable
s35|17|STRANGE|pale antelope-thing|odd proportions, unnameable
s35|18|STRANGE|frilled lizard-beast|unnameable
s35|19|STRANGE|frog-dog hybrid|unnameable
s35|20|BORDERLINE|grub|large larva
s35|21|BORDERLINE|small lizard|reptile, ambiguous
s35|22|STRANGE|smooth blue amphibian|unnameable
s35|23|BORDERLINE|iguana|crested lizard
s35|24|STRANGE|spiny orange slug|unnameable
s36|1|BORDERLINE|anteater-lizard|long-snouted hybrid
s36|2|STRANGE|white bulbous beast|unnameable
s36|3|STRANGE|long serpentine dragon|no clean referent
s36|4|BORDERLINE|goat-antelope|horned ungulate, alien colouring
s36|5|STRANGE|orange blob-beast|unreadable
s36|6|STRANGE|red horned brute|unnameable
s36|7|STRANGE|orange armoured reptile|unnameable
s36|8|BORDERLINE|beetle|iridescent beetle-ish
s36|9|STRANGE|winged lizard-bat|hybrid, unnameable
s36|10|STRANGE|blue armoured beast|unnameable
s36|11|STRANGE|pale winged mammal|unnameable
s36|12|BORDERLINE|crocodile-lizard|reptile, ambiguous
s36|13|STRANGE|teal fish-beast|unnameable
s36|14|STRANGE|striped insect-limbed thing|unreadable
s36|15|STRANGE|warty green serpent-beast|unnameable
s36|16|STRANGE|grey tusked brute|unnameable
s36|17|STRANGE|yellow bulky beast|unnameable
s36|18|BORDERLINE|shaggy white beast|yak-ish but strange
s36|19|BORDERLINE|small sail-backed reptile|dimetrodon-ish
s36|20|BORDERLINE|feathered dinosaur|bird-dino hybrid
s36|21|STRANGE|grey tusked monster|rancor, unnameable
s36|22|BORDERLINE|duck-billed swimmer|platypus-ish alien
s36|23|STRANGE|olive predator|unnameable
s36|24|STRANGE|armoured dragon-beast|unnameable
s37|1|STRANGE|spindly alien arachnid|unnameable
s37|2|STRANGE|clawed red horror|unnameable
s37|3|BORDERLINE|monkey|primate face and tail, alien ears
s37|4|BORDERLINE|horned lizard|reptile, ambiguous
s37|5|STRANGE|angular shell fragment|unreadable
s37|6|BORDERLINE|spider|long-legged arachnid
s37|7|STRANGE|flat toothed eel-thing|unnameable
s37|8|BORDERLINE|blue theropod|dinosaur-ish
s37|9|BORDERLINE|antelope or deer|ungulate, odd horns
s37|10|BORDERLINE|flea or louse|arthropod, enlarged
s37|11|STRANGE|leafy tailed creature|plant-animal, unnameable
s37|12|BORDERLINE|purple lizard|reptile, ambiguous
s37|13|OBVIOUS|wolf|canine face and ruff, instant
s37|14|OBVIOUS|cat|feline with big ears, instant
s37|15|STRANGE|angular armoured beast|unnameable
s37|16|BORDERLINE|rodent-hound|hybrid mammal
s37|17|BORDERLINE|big cat|lion-ish with tusks
s37|18|STRANGE|mossy stone beast|unnameable
s37|19|STRANGE|striped toothed reptile|unnameable
s37|20|STRANGE|dark feathered beast|unreadable
s37|21|BORDERLINE|white rodent|rat-ish, large
s37|22|STRANGE|purple finned beast|unnameable
s37|23|BORDERLINE|hairless canine|dog-ish, alien
s37|24|STRANGE|horned dark brute|unnameable
s38|1|STRANGE|winged leathery thing|unnameable
s38|2|STRANGE|spined dark predator|unnameable
s38|3|STRANGE|red winged ray|unnameable
s38|4|BORDERLINE|woolly horned sheep|ovine read, alien face
s38|5|STRANGE|striped toothy rodent-beast|unnameable
s38|6|BORDERLINE|duck-billed bird|waterfowl-ish alien
s38|7|STRANGE|finned crested fish-thing|unnameable
s38|8|STRANGE|spotted lizard-beast|unnameable
s38|9|STRANGE|clawed tan husk|unreadable
s38|10|STRANGE|long-tailed winged thing|unnameable
s38|11|BORDERLINE|small pterosaur|thin winged reptile
s38|12|OBVIOUS|puffin-like bird|reads as a puffin, instant
s38|13|STRANGE|yellow spiny quadruped|unnameable
s38|14|STRANGE|white shaggy beast|unreadable
s38|15|STRANGE|hulking brown monster|rancor, unnameable
s38|16|BORDERLINE|sabre-toothed cat|feline read, yellow stripes
s38|17|STRANGE|horned bulky brute|unnameable
s38|18|STRANGE|purple armoured crawler|unnameable
s38|19|STRANGE|dark tusked beast|unnameable
s38|20|BORDERLINE|camel-llama|long-necked ungulate
s38|21|BORDERLINE|antlered striped beast|deer-ish hybrid
s38|22|BORDERLINE|white dog|canine, scruffy
s38|23|BORDERLINE|rat|rodent with ruff
s38|24|BORDERLINE|antelope|small ungulate, alien horns
s39|1|STRANGE|smooth blimp-beast|no referent
s39|2|STRANGE|green shelled crawler|unnameable
s39|3|STRANGE|flowered shell-trap|plant-animal, unnameable
s39|4|STRANGE|skeletal winged thing|unnameable
s39|5|STRANGE|orange insect-limbed beast|unnameable
s39|6|STRANGE|grey armoured lump|unreadable
s39|7|BORDERLINE|dragonfly or mosquito|winged insect, thin
s39|8|STRANGE|mushroom|fungus, not an animal read
s39|9|BORDERLINE|white ferret-rabbit|small mammal hybrid
s39|10|BORDERLINE|long-tailed rodent|ambiguous small mammal
s39|11|OBVIOUS|rat|classic rodent, instant
s39|12|STRANGE|dark toothy cowl|unreadable
s39|13|STRANGE|crested worm|unnameable
s39|14|BORDERLINE|shaggy biped lizard|tauntaun, hybrid read
s39|15|BORDERLINE|anteater|long-snouted mammal
s39|16|BORDERLINE|mantis shrimp or crab|crustacean, alien colours
s39|17|STRANGE|winged manta-thing|unnameable
s39|18|STRANGE|pale winged creature|unnameable
s39|19|BORDERLINE|big-eyed rodent|ambiguous small mammal
s39|20|STRANGE|tan armoured hulk|unreadable
s39|21|STRANGE|spined reptile hound|unnameable
s39|22|BORDERLINE|long-bodied cat|feline-ish, stretched
s39|23|STRANGE|flat pale swimmer|unreadable
s39|24|STRANGE|winged reptile mount|unnameable
s40|1|STRANGE|blue orb with legs|unnameable
s40|2|BORDERLINE|lizard|long reptile, ambiguous
s40|3|STRANGE|shaggy toothed beast|unreadable
s40|4|STRANGE|spiky grey lump|unreadable
s40|5|BORDERLINE|weasel or marten|long mustelid-ish
s40|6|BORDERLINE|white rabbit-fox|hybrid small mammal
s40|7|STRANGE|white ape-monster|wampa, unnameable
s40|8|STRANGE|frilled serpent|unnameable
s40|9|BORDERLINE|green bird-lizard|hybrid
s40|10|STRANGE|thin darting bird-thing|hard to read
s40|11|BORDERLINE|rodent|rat-ish, alien snout
s40|12|STRANGE|colourful salamander-thing|unnameable
s40|13|STRANGE|fleshy lumpy toad-thing|unnameable
s40|14|STRANGE|orange maw-beast|unnameable
s40|15|BORDERLINE|spider or crustacean|arthropod, alien
s40|16|BORDERLINE|shrimp|purple crustacean
s40|17|BORDERLINE|spiked reptile|ankylosaur-ish alien
s40|18|BORDERLINE|striped antelope|okapi-ish ungulate
s40|19|OBVIOUS|ant|unmistakable ant
s40|20|OBVIOUS|snake|coiled serpent, instant
s40|21|BORDERLINE|grub|large larva
s40|22|BORDERLINE|alligator|spined croc-ish
s40|23|OBVIOUS|fox|fox head and brush tail
s40|24|BORDERLINE|bear|bulky mammal, indistinct
s41|1|BORDERLINE|iguana|lizard, warty and toxic-looking
s41|2|BORDERLINE|lion|feline with mane, sickly
s41|3|OBVIOUS|scorpion|curled sting and claws, instant
s41|4|OBVIOUS|boar|tusked pig, instant
s41|5|OBVIOUS|deer|antlered deer, instant
s41|6|BORDERLINE|shaggy bovine|muffalo-like, ambiguous
s41|7|STRANGE|white insectoid|alien insect, unnameable
s41|8|STRANGE|white insectoid pod|alien insect, unnameable
s41|9|STRANGE|white armoured pod|unreadable
s41|10|STRANGE|white insectoid empress|alien insect, unnameable
s41|11|STRANGE|white insectoid|alien insect, unnameable
s41|12|STRANGE|white winged insectoid|alien insect, unnameable
s41|13|STRANGE|white insectoid|alien insect, unnameable
s41|14|STRANGE|white bladed insectoid|alien insect, unnameable
s41|15|STRANGE|white armoured insectoid|alien insect, unnameable
s41|16|STRANGE|white winged insectoid|alien insect, unnameable
s41|17|STRANGE|white segmented insectoid|alien insect, unnameable
s41|18|STRANGE|white insectoid|alien insect, unnameable
s41|19|STRANGE|white winged insectoid|alien insect, unnameable
s41|20|STRANGE|white insectoid patriarch|alien insect, unnameable
s41|21|STRANGE|white insectoid princess|alien insect, unnameable
s41|22|STRANGE|white shelled insectoid|alien insect, unnameable
s41|23|STRANGE|white insectoid|alien insect, unnameable
s41|24|STRANGE|white insectoid|alien insect, unnameable
s42|1|STRANGE|white insectoid|alien insect, unnameable
s42|2|STRANGE|green blobs|unreadable
s42|3|STRANGE|white armoured insectoid|alien insect, unnameable
s42|4|STRANGE|white bladed insectoid|alien insect, unnameable
s42|5|STRANGE|white tick with sac|alien insect, unnameable
s42|6|STRANGE|white insectoid|alien insect, unnameable
s42|7|STRANGE|mine device|machine, not a creature
s42|8|STRANGE|drone machine|machine, not a creature
s42|9|STRANGE|red flesh mass|no referent
s42|10|OBVIOUS|rabbit|long-eared rabbit, instant
s42|11|STRANGE|armoured centipede-thing|alien, unnameable
s42|12|BORDERLINE|grub|brown larva, chimeric
s42|13|BORDERLINE|rodent with sacs|chimera, ambiguous
s42|14|BORDERLINE|striped mammal|chimera, ambiguous
s42|15|BORDERLINE|wattled mammal|chimera, ambiguous
s42|16|BORDERLINE|shaggy bovine|chimera, ambiguous
s42|17|BORDERLINE|brown ungulate|chimera, ambiguous
s42|18|STRANGE|pink hairless mass|unreadable
s42|19|BORDERLINE|hairless mole-rat|naked burrower-ish
s42|20|BORDERLINE|spiky green reptile|chimera, ambiguous
s42|21|BORDERLINE|horned beetle-mammal|chimera, ambiguous
s42|22|BORDERLINE|small brown canine|chimera, ambiguous
s42|23|BORDERLINE|beaver|flat-tailed rodent
s42|24|STRANGE|dark orb with tendrils|no referent
s43|1|BORDERLINE|beast with gas sacs|boomalope chimera, ambiguous
s43|2|BORDERLINE|bird with gas sacs|boomalope chimera, ambiguous
