kind,a,b,def
road,9364,9365,DirtRoad
road,9371,18167,DirtRoad
road,9581,9583,DirtRoad
road,9591,12828,DirtRoad
road,9595,19288,DirtRoad
road,9713,9715,DirtRoad
road,9725,9726,DirtRoad
road,9730,9731,DirtRoad
road,9760,13002,DirtRoad
road,9809,20688,StoneRoad
road,9909,9912,DirtRoad
road,9956,13205,StoneRoad
road,9959,21767,StoneRoad
road,9962,9963,StoneRoad
road,10077,17795,DirtRoad
road,10079,15492,DirtRoad
road,10105,13342,DirtRoad
road,10206,10207,DirtRoad
road,10239,13476,DirtRoad
road,10292,10295,DirtRoad
road,10306,21709,DirtRoad
road,10306,10308,DirtRoad
road,10320,10321,StoneRoad
road,10341,13560,StoneRoad
road,10426,20209,StoneRoad
road,10436,20215,DirtRoad
road,10440,20345,DirtRoad
road,10443,10447,DirtRoad
road,10449,13686,DirtRoad
road,10526,10530,DirtRoad
road,10532,10533,DirtRoad
road,10631,20064,DirtRoad
road,10658,10660,DirtRoad
road,10690,10691,DirtRoad
road,10698,20394,DirtRoad
road,10905,17615,DirtRoad
road,10910,17647,DirtRoad
road,10916,10919,DirtRoad
road,11000,14255,DirtRoad
road,11000,11005,DirtRoad
road,11003,16410,DirtRoad
road,11017,17640,DirtRoad
road,11048,14297,DirtRoad
road,11062,14304,DirtRoad
road,11065,20808,DirtRoad
road,11077,14314,DirtRoad
road,11180,11185,DirtRoad
road,11185,14422,DirtRoad
road,11204,14453,DirtRoad
road,11208,20358,DirtRoad
road,11211,14424,DirtRoad
road,11288,11293,DirtRoad
road,11293,14530,DirtRoad
road,11301,14532,DirtRoad
road,11302,18397,DirtRoad
road,11302,11304,DirtRoad
road,11312,11315,DirtRoad
road,11332,14574,StoneRoad
road,11346,19350,DirtRoad
road,11364,11365,DirtRoad
road,11378,11379,DirtRoad
road,11396,11397,DirtRoad
road,11430,21611,DirtRoad
road,11452,14694,DirtRoad
road,11477,11478,StoneRoad
road,11478,11479,StoneRoad
road,11479,14716,StoneRoad
road,11488,11489,StoneRoad
road,11498,11502,StoneRoad
road,11502,11503,StoneRoad
road,11813,11814,StoneRoad
road,11814,18270,StoneRoad
road,11828,15077,StoneRoad
road,11828,11829,StoneRoad
road,11834,11835,StoneRoad
road,11850,11851,StoneRoad
road,11851,15088,StoneRoad
road,11854,19189,DirtRoad
road,11877,19127,DirtRoad
road,11883,11884,DirtRoad
road,11885,11886,DirtRoad
road,11886,19134,DirtRoad
road,11918,11919,DirtRoad
road,11919,11923,DirtRoad
road,11923,18384,DirtRoad
road,11944,15186,DirtRoad
road,11947,17340,DirtRoad
road,11964,19494,StoneRoad
road,11966,11967,DirtRoad
road,12086,17539,DirtRoad
road,12090,19229,DirtRoad
road,12114,12115,DirtRoad
road,12171,12178,DirtRoad
road,12415,16870,StoneRoad
road,12455,12456,StoneRoad
road,12460,12461,StoneRoad
road,12566,12568,DirtRoad
road,12577,17770,DirtRoad
road,12608,12609,DirtRoad
road,12615,12616,DirtRoad
road,12621,12622,DirtRoad
road,12637,18202,DirtRoad
road,12639,12642,DirtRoad
road,12650,12654,DirtRoad
road,12864,12865,DirtRoad
road,12865,12866,DirtRoad
road,12953,12955,DirtRoad
road,13139,13140,DirtRoad
road,13158,13159,DirtRoad
road,13345,13346,DirtRoad
road,13394,13396,StoneRoad
road,13408,13409,StoneRoad
road,13452,13453,DirtRoad
road,13461,13465,DirtRoad
road,13476,13477,DirtRoad
road,13521,13522,DirtRoad
road,13522,13523,DirtRoad
road,13685,13686,DirtRoad
road,13736,13741,DirtRoad
road,13737,13738,DirtRoad
road,13744,13745,StoneRoad
road,13762,13763,DirtRoad
road,13772,13773,DirtRoad
road,13922,13924,DirtRoad
road,13928,13929,DirtRoad
road,14001,14002,DirtRoad
road,14255,14257,DirtRoad
road,14295,14302,DirtRoad
road,14351,16602,DirtRoad
road,14424,14425,DirtRoad
road,14425,14450,DirtRoad
road,14543,14544,DirtRoad
road,14548,14549,DirtRoad
road,14573,14575,StoneRoad
road,14574,14575,StoneRoad
road,14608,14609,DirtRoad
road,14612,14614,DirtRoad
road,14618,14619,DirtRoad
road,14636,14637,DirtRoad
road,14661,14665,DirtRoad
road,14676,14677,DirtRoad
road,14685,14686,DirtRoad
road,14732,14734,StoneRoad
road,15035,17322,DirtRoad
road,15064,15065,StoneRoad
road,15065,15067,StoneRoad
road,15067,17206,StoneRoad
road,15074,15075,StoneRoad
road,15075,15100,StoneRoad
road,15076,15077,StoneRoad
road,15086,15088,StoneRoad
road,15140,15141,StoneRoad
road,15141,15142,StoneRoad
road,15164,15166,DirtRoad
road,15206,15207,DirtRoad
road,15207,15208,StoneRoad
road,15475,15488,DirtRoad
road,15585,15589,DirtRoad
road,15629,19560,StoneRoad
road,15790,15791,DirtRoad
road,15814,15816,StoneRoad
road,15821,15823,DirtRoad
road,15828,15829,StoneRoad
road,15932,15933,DirtRoad
road,15939,15943,DirtRoad
road,16045,16046,DirtRoad
road,16066,16067,DirtRoad
road,16082,16084,DirtRoad
road,16089,16093,DirtRoad
road,16458,16459,DirtRoad
road,16469,16471,DirtRoad
road,16496,16499,DirtRoad
road,16497,16501,DirtRoad
road,16674,16675,DirtRoad
road,16678,16680,DirtRoad
road,16684,16685,DirtRoad
road,16686,16687,DirtRoad
road,16689,16691,DirtRoad
road,16695,16720,DirtRoad
road,16716,16717,DirtRoad
road,16724,16729,DirtRoad
road,16730,16731,DirtRoad
road,16736,16737,DirtRoad
road,16743,16747,DirtRoad
road,16802,16804,DirtRoad
road,16808,16809,DirtRoad
road,16886,16887,StoneRoad
road,16898,16902,StoneRoad
road,16908,16909,StoneRoad
road,16934,16938,DirtRoad
road,16980,16981,DirtRoad
road,16995,16999,DirtRoad
road,17206,17208,StoneRoad
road,17208,17209,StoneRoad
road,17209,17210,StoneRoad
road,17210,17211,StoneRoad
road,17211,17215,StoneRoad
road,17230,17232,StoneRoad
road,17240,17241,StoneRoad
road,17249,19200,StoneRoad
road,17309,17352,DirtRoad
road,17338,17339,DirtRoad
road,17338,17340,DirtRoad
road,17343,17350,StoneRoad
road,17523,17530,DirtRoad
road,17529,17536,DirtRoad
road,17637,17644,DirtRoad
road,17902,17904,DirtRoad
road,17910,17911,DirtRoad
road,17958,17959,DirtRoad
road,17963,17964,DirtRoad
road,18055,18130,DirtRoad
road,18056,18057,StoneRoad
road,18062,18064,DirtRoad
road,18106,18107,DirtRoad
road,18110,18111,DirtRoad
road,18122,18127,DirtRoad
road,18130,18132,DirtRoad
road,18150,18151,DirtRoad
road,18244,18245,DirtRoad
road,18266,18270,StoneRoad
road,18266,18267,StoneRoad
road,18276,18277,DirtRoad
road,18312,18313,DirtRoad
road,18333,18337,DirtRoad
road,18381,18388,DirtRoad
road,18387,18394,DirtRoad
road,19107,19132,DirtRoad
road,19121,19122,DirtRoad
road,19126,19127,DirtRoad
road,19148,19149,DirtRoad
road,19161,19165,DirtRoad
road,19187,19188,DirtRoad
road,19188,19189,DirtRoad
road,19194,19195,StoneRoad
road,19199,19200,StoneRoad
road,19200,19201,DirtRoad
road,19205,19206,DirtRoad
road,19302,19303,DirtRoad
road,19467,19474,StoneRoad
road,19467,19471,StoneRoad
road,19472,19474,StoneRoad
road,19490,19494,StoneRoad
road,19490,19491,StoneRoad
road,19518,19519,DirtRoad
road,19560,19561,StoneRoad
road,19676,19681,DirtRoad
road,19680,19681,DirtRoad
road,19682,19683,DirtRoad
road,19683,19690,DirtRoad
road,19683,19687,DirtRoad
road,19946,19947,DirtRoad
road,19947,19948,DirtRoad
road,20009,20088,DirtRoad
road,20035,20038,DirtRoad
road,20041,20060,DirtRoad
road,20156,20161,DirtRoad
road,20205,20212,DirtRoad
road,20224,20225,DirtRoad
road,20242,20243,DirtRoad
road,20266,20268,DirtRoad
road,20298,20299,DirtRoad
road,20330,20332,DirtRoad
road,20343,20356,DirtRoad
road,20361,20392,DirtRoad
road,20426,20427,StoneRoad
road,20685,20698,StoneRoad
road,20705,20706,StoneRoad
road,20763,20770,StoneRoad
road,20768,20770,StoneRoad
road,21269,21270,DirtRoad
road,21294,21295,DirtRoad
road,21404,21405,DirtRoad
road,21404,21409,DirtRoad
road,21609,21616,DirtRoad
road,21616,21617,DirtRoad
