kind,a,b,def
road,18208,9397,DirtPath
road,9723,9722,DirtRoad
road,9722,4864,DirtRoad
road,4864,20259,DirtRoad
road,20259,3787,DirtRoad
road,3787,8646,DirtRoad
road,8646,227,DirtRoad
road,227,8644,DirtRoad
road,8644,20271,DirtRoad
road,20271,20270,DirtRoad
road,20270,20272,DirtRoad
road,20272,10675,DirtRoad
road,10675,565,DirtRoad
road,565,10671,DirtRoad
road,565,10672,DirtPath
road,10671,5810,DirtRoad
road,5810,20454,DirtRoad
road,20454,5809,DirtRoad
road,5809,10668,DirtRoad
road,10668,10666,DirtRoad
road,10666,10667,DirtRoad
road,10667,20370,DirtRoad
road,20370,2181,DirtRoad
road,2181,20366,DirtRoad
road,20366,3800,DirtRoad
road,20366,4895,DirtPath
road,3800,20360,DirtRoad
road,20360,3805,DirtRoad
road,3805,20392,DirtRoad
road,20392,20393,DirtRoad
road,20393,4883,DirtRoad
road,18201,18232,DirtRoad
road,18232,1825,DirtRoad
road,1825,18234,DirtRoad
road,18234,10158,DirtRoad
road,10158,479,DirtRoad
road,479,10154,DirtRoad
road,13220,13222,DirtPath
road,13222,5102,DirtPath
road,5102,9964,DirtPath
road,5102,13203,DirtPath
road,9964,9965,DirtPath
road,20776,3869,DirtPath
road,20776,6660,DirtPath
road,3869,8729,DirtPath
road,3869,20774,DirtPath
road,8729,8728,DirtPath
road,2607,13202,DirtPath
road,13202,13203,DirtPath
road,6658,11518,DirtPath
road,11518,6660,DirtPath
road,19212,12115,DirtPath
road,12115,12110,DirtPath
road,12110,12111,DirtPath
road,12111,15330,DirtPath
road,6664,20775,DirtPath
road,20775,20774,DirtPath
road,15051,2913,DirtPath
road,2913,15043,DirtPath
road,6266,20311,DirtPath
road,20311,6271,DirtPath
road,6271,20292,DirtPath
road,20292,20290,DirtPath
road,13779,7562,DirtPath
road,13779,13778,DirtPath
road,7562,47,DirtPath
road,47,7564,DirtPath
road,7564,13791,DirtPath
road,13791,1085,DirtPath
road,1085,13793,DirtPath
road,13793,20598,DirtPath
road,20598,2219,DirtPath
road,2219,20595,DirtPath
road,20595,8697,DirtPath
road,8697,8696,DirtPath
road,8696,8701,DirtPath
road,8701,3841,DirtPath
road,3841,20608,DirtPath
road,20608,20609,DirtPath
road,20609,4919,DirtPath
road,4919,20723,DirtPath
road,20723,20721,DirtPath
road,20721,3861,DirtPath
road,3861,8725,DirtPath
road,8725,8724,DirtPath
road,8724,3864,DirtPath
road,3864,20750,DirtPath
road,20750,20754,DirtPath
road,20754,6918,DirtPath
road,6412,18048,DirtPath
road,18048,18049,DirtPath
road,18049,3414,DirtPath
road,3414,8274,DirtPath
road,19642,19643,DirtPath
road,19643,19641,DirtPath
road,19641,3681,DirtPath
road,3681,8545,DirtPath
road,20046,4826,DirtPath
road,4826,9687,DirtPath
road,9687,9688,DirtPath
road,9688,4828,DirtPath
road,655,11213,DirtPath
road,11213,21252,DirtPath
road,21252,21253,DirtPath
road,21253,3948,DirtPath
road,3948,8808,DirtPath
road,8808,8809,DirtPath
road,8809,3944,DirtPath
road,3944,21230,DirtPath
road,21230,2325,DirtPath
road,21230,5033,DirtPath
road,2325,21234,DirtPath
road,21234,10451,DirtPath
road,19525,3660,DirtPath
road,3660,8520,DirtPath
road,8520,206,DirtPath
road,206,8516,DirtPath
road,1417,15787,DirtPath
road,15787,15862,DirtPath
road,15862,1430,DirtPath
road,1430,15860,DirtPath
road,15860,7911,DirtPath
road,7911,105,DirtPath
road,105,7915,DirtPath
road,7915,15878,DirtPath
road,15878,1433,DirtPath
road,1433,15882,DirtPath
road,15882,5533,DirtPath
road,5533,10393,DirtPath
road,10393,10388,DirtPath
road,10388,13661,DirtPath
road,13661,1063,DirtPath
road,12953,945,DirtPath
road,945,12951,DirtPath
road,12951,12976,DirtPath
road,12976,949,DirtPath
road,13000,4892,DirtPath
road,4892,9754,DirtPath
road,9754,9755,DirtPath
road,9755,4895,DirtPath
road,815,12174,DirtPath
road,12174,8932,DirtPath
road,8932,8930,DirtPath
road,8930,4071,DirtPath
road,8930,275,DirtPath
road,4071,15502,DirtPath
road,15502,15504,DirtPath
road,15504,4079,DirtPath
road,4079,15508,DirtPath
road,15508,15509,DirtPath
road,15509,5242,DirtPath
road,5242,10102,DirtPath
road,10102,470,DirtPath
road,470,10105,DirtPath
road,10105,13342,DirtPath
road,13342,1010,DirtPath
road,1010,13345,DirtPath
road,13345,13346,DirtPath
road,1752,17794,DirtPath
road,17794,5217,DirtPath
road,5217,10076,DirtPath
road,10076,10078,DirtPath
road,10078,5218,DirtPath
road,5218,15490,DirtPath
road,15490,15491,DirtPath
road,15491,5207,DirtPath
road,5207,15474,DirtPath
road,15474,15473,DirtPath
road,15473,4075,DirtPath
road,4075,8935,DirtPath
road,8935,275,DirtPath
road,18274,18275,DirtPath
road,18275,4536,DirtPath
road,4536,9396,DirtPath
road,9396,9397,DirtPath
road,5816,13924,DirtPath
road,13924,13922,DirtPath
road,13922,2728,DirtPath
road,2728,13928,DirtPath
road,13928,2729,DirtPath
road,2729,13936,DirtPath
road,13936,1109,DirtPath
road,1109,13938,DirtPath
road,13938,10696,DirtPath
road,10696,569,DirtPath
road,569,10699,DirtPath
road,10699,20400,DirtPath
road,10203,5342,DirtPath
road,5342,13439,DirtPath
road,13439,13438,DirtPath
road,13438,5337,DirtPath
road,5337,13428,DirtPath
road,1457,16025,DirtPath
road,16025,5712,DirtPath
road,5712,10570,DirtPath
road,10570,10571,DirtPath
road,10571,5711,DirtPath
road,5711,15992,DirtPath
road,15992,15993,DirtPath
road,15993,3072,DirtPath
road,3072,15999,DirtPath
road,15999,16000,DirtPath
road,16000,5680,DirtPath
road,5680,10538,DirtPath
road,10538,10539,DirtPath
road,10539,5679,DirtPath
road,5679,13778,DirtPath
road,13150,5030,DirtPath
road,5030,9892,DirtPath
road,9892,9893,DirtPath
road,9893,5033,DirtPath
road,18166,18167,DirtPath
road,18167,4512,DirtPath
road,4512,18173,DirtPath
road,18173,18174,DirtPath
road,195,8452,DirtPath
road,8452,3593,DirtPath
road,3593,19124,DirtPath
road,19124,19127,DirtPath
road,20332,2175,DirtPath
road,2175,20335,DirtPath
road,20335,4874,DirtPath
road,4874,12972,DirtPath
road,19945,19940,DirtPath
road,19940,8591,DirtPath
road,8591,218,DirtPath
road,218,8593,DirtPath
road,10658,5799,DirtPath
road,5799,13915,DirtPath
road,13915,13914,DirtPath
road,13914,10672,DirtPath
road,6690,16942,DirtPath
road,16942,1610,DirtPath
road,1610,16940,DirtPath
road,16940,8091,DirtPath
road,19680,6738,DirtPath
road,6738,19674,DirtPath
road,19674,19670,DirtPath
road,19670,19671,DirtPath
