tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
6682,-1.3378,40.8204,AB_OcularForest,507.2786,16.7999,2926.982,Mountainous,0
6683,-2.6383,42.9711,BiomeGrindland,611.8102,12.8648,2360.274,Impassable,0
6684,-2.6847,38.7127,AB_OcularForest,365.0793,22.3788,3258.421,Mountainous,0
6685,-5.3646,38.7716,AB_OcularForest,569.3616,21.1535,3168.769,Flat,0.1331
6686,-9.066,45.5941,AridShrubland,545.2489,10.5826,1924.696,Flat,0.057
6687,-10.1696,47.9789,Ocean,-350,6.6008,1563.927,Flat,0.0457
6688,-6.4801,45.3518,AridShrubland,516.2894,12.0547,1803.337,Flat,0.2921
6689,-5.0917,47.376,Ocean,-350,11.5918,1593.001,Flat,0.1734
6690,-6.2406,49.6251,Ocean,-350,7.6726,992.4283,Flat,0.1801
6691,-8.7308,49.9843,Wasteland,439.2949,7.6443,1489.869,Flat,0.0672
6692,-14.1791,46.2826,Ocean,-350,0.0505,1771.18,Flat,0
6693,-16.6977,46.7384,BiomeGRimonade,1924.087,-4.9139,1389.057,LargeHills,0
6694,-12.6947,48.3642,Ocean,-350,1.3159,1813.603,LargeHills,0
6695,-13.6873,50.873,BiomeGRimonade,1146,-1.6552,1694.265,Flat,0
6696,-16.1447,51.4119,BiomeGRimonade,1608.037,-6.9236,1134.155,Flat,0
6697,-17.6801,49.3495,Ocean,-350,-7.1718,1219.809,Flat,0
6698,-17.0864,42.0599,Wasteland,1445.401,4.0873,2027.31,Flat,0
6699,-18.5041,39.9142,Wasteland,1410.372,6.1848,1426.263,SmallHills,0
6700,-18.1789,44.6277,Ocean,-350,-2.9784,1492.574,Flat,0
6701,-20.7213,45.0931,Ocean,-350,-5.5021,1116.144,Flat,0
6702,-22.2208,42.8917,Desert,1757.908,-1.6954,1105.852,Impassable,0
6703,-21.094,40.2795,BiomeMist,1574.261,3.0901,1290.206,Flat,0
6704,-14.6877,37.1323,AB_MycoticJungle,1070.795,15.2106,2147.523,Flat,0
6705,-13.3889,34.7785,Ocean,-350,21.686,2710.162,Flat,0
6706,-17.3007,37.4117,BiomeGrindland,1063.109,13.1405,1796.727,LargeHills,0
6707,-18.6554,35.2356,BiomeGRimerald,881.9992,16.033,2235.092,LargeHills,0
6708,-17.3506,32.8097,AB_MycoticJungle,790.2074,21.6157,2716.875,Flat,0
6709,-14.7067,32.6204,AB_MycoticJungle,974.0715,23.1223,3039.203,Flat,0
6710,-6.7119,36.6542,Ocean,-350,25.3623,3052.91,Flat,0.3584
6711,-9.3895,36.758,Ocean,-350,21.9027,3051.768,Flat,0
6712,-10.7251,34.6276,Ocean,-350,24.5054,3113.078,Flat,0
6713,-9.3807,32.3521,AB_OcularForest,508.0861,30.6608,3261.64,Flat,0.4777
6714,-6.7058,32.266,Ocean,-350,31.2083,3291.67,Flat,0.2633
6715,-5.3709,34.4374,Ocean,-350,28.6197,3615.281,LargeHills,0
6716,15.5086,68.4865,BiomeArcticOasis,135.2362,-13.9331,1803.332,Flat,0.1508
6717,13.1616,67.5671,Ocean,-350,-13.253,1915.162,Flat,0.0283
6718,11.2564,71.7838,BiomeArcticOasis,9.7321,-18.1571,2475.944,Flat,0.0062
6719,11.0854,69.229,Ocean,-350,-15.1952,2525.826,Flat,0.0027
6720,13.5643,72.7678,BiomeArcticOasis,239.5238,-19.2928,2406.375,Flat,0.0307
6721,15.7278,71.1317,Ocean,-350,-17.4493,1963.23,Flat,0.0999
6722,14.7711,63.1978,BiomeArcticOasis,46.0792,-9.0776,1056.102,Flat,0.0739
6723,14.2594,60.5673,Ocean,-350,-6.2393,424.5438,Flat,0
6724,12.8253,64.9693,Ocean,-350,-10.7036,1253.35,Flat,0.0069
6725,10.5191,64.1375,Ocean,-350,-10.3086,1293.105,Flat,0.0066
6726,10.1303,61.611,Ocean,-350,-7.0466,718.5153,Flat,0
6727,11.9257,59.8157,Ocean,-350,-5.1277,334.3297,Flat,0
6728,18.4599,59.4352,BiomeGRimonade,90.9645,-5.7664,724.1917,Flat,0
6729,20.1882,57.4383,BiomeGRimonade,54.2876,-2.6661,706.5139,Flat,0
6730,16.0539,58.6854,Ocean,-350,-4.215,606.3391,Flat,0
6731,15.3712,56.0399,Ocean,-350,-0.0463,367.0772,Flat,0
6732,17.0073,54.0548,Ocean,-350,1.5723,208.942,Flat,0
6733,19.4297,54.7052,Ocean,-350,0.3842,659.9717,Flat,0
6734,23.2437,60.9848,BiomeArcticOasis,546.0424,-10.5778,701.5007,Flat,0
6735,25.6192,61.7917,Ocean,-350,-9.6532,1133.596,Flat,0.5333
6736,22.5953,58.1615,BiomeGRimonade,468.7715,-6.7004,644.5533,Flat,0
6737,24.3099,56.0598,BiomeGRimonade,399.7257,-4.121,821.6667,Flat,0.0428
6738,26.7658,56.7712,BiomeGRimonade,352.4571,-4.7157,877.1717,Flat,0.0799
6739,27.4281,59.6844,Ocean,-350,-7.4015,1017.017,Flat,0.2321
6740,24.2207,66.6885,BiomeArcticOasis,156.5367,-11.9758,1341.658,Flat,0.0971
6741,24.5416,69.5513,BiomeArcticOasis,12.1057,-13.5554,1401.867,Flat,0.4718
6742,26.1356,64.7013,BiomeArcticOasis,68.5959,-11.3937,1313.909,Flat,0.3347
6743,28.4751,65.6053,Ocean,-350,-12.7981,1192.248,Flat,0.2176
6744,28.8506,68.5956,Ocean,-350,-15.0203,1350.632,Flat,0.2406
6745,26.8442,70.5541,Ocean,-350,-15.7766,1671.96,Flat,0.6628
6746,18.0408,72.1221,BiomeArcticOasis,335.483,-18.4488,2008.744,Flat,0.2589
6747,20.1654,70.3937,BiomeArcticOasis,76.1582,-14.2685,1634.086,Flat,0.3239
6748,22.4728,71.3886,BiomeArcticOasis,12.1057,-14.7042,1560.511,Flat,0.4245
6749,22.67,74.2103,BiomeArcticOasis,12.1057,-17.9775,1526.317,Flat,0.6048
6750,20.5177,75.9212,BiomeArcticOasis,12.1057,-20.8588,1816.512,Flat,0.4819
6751,18.1965,74.8321,BiomeArcticOasis,70.7718,-20.9291,2178.329,Flat,0.2853
6752,14.7711,116.8022,AB_PropaneLakes,24.0518,-71.5096,3169.838,Flat,0.3335
6753,12.8253,115.0307,AB_PropaneLakes,24.0518,-69.8992,3899.033,Flat,0.3281
6754,10.1303,118.389,AB_PropaneLakes,565.8979,-78.075,2958.717,Mountainous,0
6755,10.5191,115.8625,AB_PropaneLakes,218.492,-72.7215,3410.078,Flat,0.3981
6756,11.9257,120.1843,AB_PropaneLakes,406.955,-76.604,3362.35,Mountainous,0
6757,14.2594,119.4327,AB_PropaneLakes,142.9411,-73.8002,3520.951,Impassable,0
6758,16.0539,121.3146,AB_PropaneLakes,118.998,-72.6103,2562.089,Mountainous,0
6759,18.4599,120.5648,AB_PropaneLakes,36.1025,-71.7482,2239.222,Flat,0.188
6760,15.3712,123.9601,AB_PropaneLakes,160.022,-73.2501,3214.651,Flat,0.2761
6761,17.0073,125.9452,AB_PropaneLakes,185.6026,-72.1484,2920.244,Mountainous,0
6762,19.4297,125.2948,AB_PropaneLakes,36.1025,-70.7602,2420.445,Flat,0.3016
6763,20.1882,122.5617,AB_PropaneLakes,36.1025,-70.5267,1951.132,Flat,0.2634
6764,24.2207,113.3115,AB_PropaneLakes,36.1025,-65.8157,984.3646,Flat,0.4572
6765,26.1356,115.2987,AB_PropaneLakes,36.1025,-67.1335,678.3165,Flat,0
6766,28.8506,111.4044,AB_PropaneLakes,36.1025,-63.087,341.7156,Flat,0
6767,28.4751,114.3947,AB_PropaneLakes,36.1025,-66.0339,502.4579,Flat,0
6768,26.8442,109.4459,AB_PropaneLakes,36.1025,-61.7017,381.124,Flat,0
6769,24.5416,110.4487,AB_PropaneLakes,118.998,-64.0367,879.1481,Flat,0.2993
6770,22.5953,121.8385,AB_PropaneLakes,36.1025,-70.1187,1377.02,Flat,0.6529
6771,23.2437,119.0152,AB_PropaneLakes,36.1025,-70.6444,1209.263,Flat,0.9343
6772,25.6192,118.2083,AB_PropaneLakes,36.1025,-69.7756,859.3897,Flat,0.3832
6773,27.4281,120.3156,AB_PropaneLakes,34.4737,-70.1835,800.7069,Flat,0.0497
6774,26.7658,123.2288,AB_PropaneLakes,34.4737,-68.6955,817.3405,Flat,0.1816
6775,24.3099,123.9402,AB_PropaneLakes,34.4737,-68.6369,1372.819,Flat,0.5028
6776,22.4728,108.6114,AB_PropaneLakes,142.9411,-62.3607,1357.89,Flat,0.395
6777,20.1654,109.6063,AB_PropaneLakes,24.0518,-63.084,2133.947,Flat,0.2784
6778,20.5177,104.0788,AB_PropaneLakes,12,-57.0382,2638.625,Flat,0.1007
6779,22.67,105.7897,AB_PropaneLakes,24.0518,-59.056,1485.192,Flat,0.0971
6780,18.1965,105.1679,AB_PropaneLakes,12,-58.3868,2869.589,Flat,0.0899
6781,18.0408,107.8779,AB_PropaneLakes,12,-61.3015,2532.355,Flat,0.3147
6782,15.7278,108.8683,AB_PropaneLakes,12,-61.5103,3626.642,Flat,0.551
6783,15.5086,111.5135,AB_PropaneLakes,12,-64.9912,3495.982,Flat,0.4103
6784,13.1616,112.4329,AB_PropaneLakes,12,-66.6253,4125.932,Flat,0.3976
6785,11.0854,110.771,AB_PropaneLakes,34.0597,-64.6519,4618.95,Flat,0.161
6786,13.5643,107.2322,AB_PropaneLakes,34.0597,-59.4941,4291.062,Flat,0.6092
6787,11.2564,108.2162,AB_PropaneLakes,34.0597,-61.1532,5420.869,Flat,0.3203
6788,-9.066,134.4059,AB_PropaneLakes,1095.729,-82.9479,473.5488,Flat,0
6789,-6.4801,134.6482,AB_PropaneLakes,1142.67,-82.6092,530.8978,Flat,0
6790,-6.2406,130.3749,AB_PropaneLakes,1475.645,-84.5516,1555.161,Flat,0
6791,-5.0917,132.624,AB_PropaneLakes,1383.985,-83.9745,1120.006,Flat,0
6792,-8.7308,130.0157,AB_PropaneLakes,1258.332,-83.9644,1423.434,Flat,0
6793,-10.1696,132.0211,AB_PropaneLakes,989.9662,-81.7477,707.2026,Impassable,0
6794,-12.6947,131.6358,AB_PropaneLakes,1187.714,-83.1004,546.2527,LargeHills,0
6795,-14.1791,133.7174,AB_PropaneLakes,1019.437,-81.9018,258.0716,SmallHills,0
6796,-13.6873,129.127,AB_PropaneLakes,1324.299,-84.1273,697.3019,Impassable,0
6797,-16.1447,128.5881,AB_PropaneLakes,1391.748,-84.4032,592.5131,Flat,0
6798,-17.6801,130.6506,AB_PropaneLakes,1493.518,-84.5234,453.0169,Flat,0
6799,-16.6977,133.2616,AB_PropaneLakes,1204.366,-82.8508,313.2673,Flat,0
6800,-14.6877,142.8677,AB_PropaneLakes,486.6666,-76.4512,70.1928,Mountainous,0
6801,-17.3007,142.5883,AB_PropaneLakes,165.1481,-73.7789,58.7878,Mountainous,0
6802,-17.3506,147.1903,AB_PropaneLakes,192.419,-73.9821,129.5708,Flat,0
6803,-18.6554,144.7645,AB_PropaneLakes,315.316,-73.9582,82.7258,Flat,0
6804,-14.7067,147.3796,AB_PropaneLakes,262.8158,-74.2586,302.1775,SmallHills,0
6805,-13.3889,145.2216,AB_PropaneLakes,613.386,-77.6578,237.5478,SmallHills,0
6806,-18.1789,135.3723,AB_PropaneLakes,910.5773,-79.3249,223.1,Mountainous,0
6807,-17.0864,137.9401,AB_PropaneLakes,509.1044,-76.6514,133.9432,Impassable,0
6808,-18.5041,140.0858,AB_PropaneLakes,259.1547,-73.8564,58.7878,Flat,0
6809,-21.094,139.7206,AB_PropaneLakes,255.8897,-73.7235,274.448,Flat,0
6810,-22.2208,137.1083,AB_PropaneLakes,403.5591,-75.0908,552.3417,Flat,0
6811,-20.7213,134.9069,AB_PropaneLakes,780.9971,-78.1626,427.3529,Flat,0
6812,-10.7251,145.3724,AB_PropaneLakes,546.0248,-77.7267,89.7613,SmallHills,0
6813,-9.3895,143.2421,Ocean,-350,-76.7076,58.7878,Flat,0
6814,-6.7058,147.7341,AB_PropaneLakes,1295.185,-84.3705,83.8938,SmallHills,0
6815,-9.3807,147.6479,AB_PropaneLakes,952.8555,-81.504,83.4747,Flat,0
6816,-5.3709,145.5626,AB_PropaneLakes,1296.772,-84.2528,113.0818,Flat,0
6817,-6.7119,143.3458,Ocean,-350,-76.9441,65.1925,Flat,0
6818,-5.3646,141.2284,AB_PropaneLakes,482.4074,-76.8803,101.1301,Flat,0
6819,-6.6609,139.0123,Ocean,-350,-77.7032,90.6326,LargeHills,0
6820,-5.2719,136.9096,Ocean,-350,-81.7657,280.856,Flat,0
6821,-2.6383,137.0289,AB_PropaneLakes,886.4825,-79.9596,400.1892,Flat,0
6822,-2.6847,141.2873,AB_PropaneLakes,798.0742,-78.7891,206.2713,Flat,0
6823,-1.3378,139.1796,Ocean,-350,-78.0077,553.9254,Flat,0
6824,-14.7711,116.8022,AB_PropaneLakes,817.2676,-76.4699,1398.568,Flat,0
6825,-14.2594,119.4327,AB_PropaneLakes,749.2617,-78.1611,1159.13,Flat,0.0025
6826,-10.1303,118.389,AB_PropaneLakes,1157.469,-81.1137,1575.208,Flat,0
6827,-11.9257,120.1843,AB_PropaneLakes,887.7371,-80.1505,1318.017,Flat,0
6828,-10.5191,115.8625,AB_PropaneLakes,1218.77,-78.4158,1621.998,Flat,0
6829,-12.8253,115.0307,AB_PropaneLakes,929.9054,-75.679,1490.918,Flat,0
6830,-13.1616,112.4329,AB_PropaneLakes,1178.058,-74.3877,1791.889,Flat,0
6831,-15.5086,111.5135,AB_PropaneLakes,1374.888,-74.4741,1693.131,Flat,0
6832,-11.0854,110.771,AB_PropaneLakes,1000.103,-70.2764,2283.894,Flat,0
6833,-11.2564,108.2162,AB_PropaneLakes,782.2527,-65.7024,2712.893,Flat,0
6834,-13.5643,107.2322,AB_PropaneLakes,1203.342,-68.6619,2087.464,Flat,0
6835,-15.7278,108.8683,AB_PropaneLakes,1251.442,-70.9033,1855.811,Flat,0
6836,-18.4599,120.5648,AB_PropaneLakes,828.1475,-78.9261,1340.551,Flat,0
6837,-20.1882,122.5617,AB_PropaneLakes,964.4958,-80.6065,1310.825,Mountainous,0
6838,-16.0539,121.3146,AB_PropaneLakes,876.663,-80.0546,983.2408,Flat,0
6839,-15.3712,123.9601,AB_PropaneLakes,1182.895,-82.7163,897.1597,Flat,0
6840,-17.0073,125.9452,AB_PropaneLakes,1365.226,-84.4607,858.1559,Mountainous,0
6841,-19.4297,125.2948,AB_PropaneLakes,950.4515,-81.07,1286.187,Mountainous,0
6842,-23.2437,119.0152,AB_PropaneLakes,2103.084,-87.9875,1050.857,Mountainous,0
6843,-25.6192,118.2083,AB_PropaneLakes,2912.082,-92.7914,795.6904,Flat,0
6844,-22.5953,121.8385,AB_PropaneLakes,1308.173,-82.7671,1139.933,Mountainous,0
6845,-24.3099,123.9402,AB_PropaneLakes,1499.89,-83.7667,1037.068,LargeHills,0
6846,-26.7658,123.2288,AB_PropaneLakes,1944.605,-86.7194,1111.08,Flat,0
6847,-27.4281,120.3156,AB_PropaneLakes,2436.798,-90.4923,956.3922,Flat,0
6848,-24.2207,113.3115,AB_PropaneLakes,2953.141,-89.5762,875.6359,Flat,0
6849,-24.5416,110.4487,AB_PropaneLakes,1858.056,-75.9175,2019.866,Mountainous,0
6850,-26.1356,115.2987,AB_PropaneLakes,3335.911,-93.4278,591.0847,Flat,0
6851,-28.4751,114.3947,AB_PropaneLakes,2163.231,-81.81,1191.094,Flat,0
6852,-28.8506,111.4044,AB_PropaneLakes,1801.657,-76.4415,1776.118,SmallHills,0
6853,-26.8442,109.4459,AB_PropaneLakes,1532.456,-71.8121,2197.898,Flat,0
6854,-18.0408,107.8779,AB_PropaneLakes,1653.605,-72.5458,1611.694,Flat,0
6855,-20.1654,109.6063,AB_PropaneLakes,1604.083,-73.8358,1793.867,Flat,0
6856,-22.4728,108.6114,AB_PropaneLakes,1762.279,-72.9695,1908.942,LargeHills,0
6857,-22.67,105.7897,AB_PropaneLakes,1791.26,-69.9294,2048.118,Mountainous,0
6858,-20.5177,104.0788,AB_PropaneLakes,1665.565,-66.7384,1898.79,Flat,0
6859,-18.1965,105.1679,AB_PropaneLakes,1630.491,-68.3196,1548.985,Mountainous,0
6860,6.6609,139.0123,AB_PropaneLakes,135.2192,-71.2206,935.3417,Flat,0.0654
6861,5.2719,136.9096,AB_PropaneLakes,501.1293,-74.4264,1452.829,Flat,0.1044
6862,1.3378,139.1796,AB_PropaneLakes,204.4786,-72.9485,562.143,Flat,0
6863,2.6383,137.0289,AB_PropaneLakes,441.3821,-74.7086,1209.314,Flat,0.0454
6864,2.6847,141.2873,AB_PropaneLakes,12,-72.9936,592.9921,Flat,0
6865,5.3646,141.2284,AB_PropaneLakes,12,-71.7065,487.5951,Flat,0
6866,9.066,134.4059,Ocean,-350,-73.6792,1811.519,Flat,0.1982
6867,10.1696,132.0211,AB_PropaneLakes,711.3321,-76.1113,2232.428,Flat,0.1027
6868,6.4801,134.6482,AB_PropaneLakes,721.5372,-75.9911,1807.509,LargeHills,0
6869,5.0917,132.624,AB_PropaneLakes,1180.884,-80.8154,2145.379,SmallHills,0
6870,6.2406,130.3749,AB_PropaneLakes,1101.414,-81.0603,2923.814,SmallHills,0
6871,8.7308,130.0157,AB_PropaneLakes,1034.596,-80.2452,2549.164,LargeHills,0
6872,14.1791,133.7175,Ocean,-350,-70.5086,1722.527,Flat,0.3319
6873,16.6977,133.2616,AB_PropaneLakes,47.0661,-70.1286,1890.681,Flat,0.1411
6874,12.6947,131.6358,AB_PropaneLakes,186.1093,-71.4649,2377.338,Mountainous,0
6875,13.6873,129.127,AB_PropaneLakes,704.4534,-76.0773,2740.323,Impassable,0
6876,16.1447,128.5881,AB_PropaneLakes,323.2299,-72.5194,2936.071,Mountainous,0
6877,17.6801,130.6505,AB_PropaneLakes,47.0661,-70.6428,2475.815,Flat,0.1584
6878,17.0864,137.9401,AB_PropaneLakes,20.2776,-70.8572,816.2407,Flat,0.0968
6879,18.5041,140.0858,AB_PropaneLakes,20.2776,-70.5494,584.475,Flat,0
6880,18.1789,135.3723,Ocean,-350,-70.5264,1363.139,Flat,0.1337
6881,20.7213,134.9069,AB_PropaneLakes,12,-70.5079,1369.722,Flat,0.0275
6882,22.2208,137.1083,Ocean,-350,-70.3777,894.4523,Flat,0.0189
6883,21.094,139.7206,AB_PropaneLakes,12,-71.0357,793.3314,Flat,0.0432
6884,14.6877,142.8677,Ocean,-350,-71.4195,478.524,Flat,0
6885,13.3889,145.2216,AB_PropaneLakes,36.4181,-71.7956,295.8097,Flat,0
6886,17.3007,142.5883,AB_PropaneLakes,70.3899,-71.2302,348.1114,Flat,0
6887,18.6554,144.7645,AB_PropaneLakes,72.3243,-71.5436,334.1923,Flat,0
6888,17.3506,147.1903,AB_PropaneLakes,70.3899,-72.9922,429.8346,Flat,0
6889,14.7067,147.3796,AB_PropaneLakes,36.4181,-72.5487,374.034,Flat,0
6890,6.7119,143.3458,Ocean,-350,-72.1154,488.5105,Flat,0
6891,9.3895,143.242,Ocean,-350,-71.5856,476.4891,Flat,0
6892,10.7251,145.3724,AB_PropaneLakes,36.4181,-72.572,530.476,Flat,0
6893,9.3807,147.6479,AB_PropaneLakes,36.4181,-73.3882,525.293,Flat,0
6894,6.7058,147.7341,AB_PropaneLakes,12,-74.1801,368.7602,Flat,0
6895,5.3709,145.5626,AB_PropaneLakes,38.7932,-73.3206,407.4668,Flat,0
6896,4.5714,103.7754,AB_PropaneLakes,68.634,-55.8527,4939,Flat,0.7794
6897,4.5328,106.2937,AB_PropaneLakes,41.9536,-59.7119,4486.112,Flat,0.3682
6898,9.0574,106.6675,AB_PropaneLakes,122.1432,-59.5575,5558.664,Flat,0.1799
6899,6.7647,107.7039,AB_PropaneLakes,41.9536,-61.7437,4570.737,Flat,0.1199
6900,9.1344,104.1366,AB_PropaneLakes,41.9536,-55.8433,5940.265,Flat,0.2338
6901,6.8802,102.6714,AB_PropaneLakes,128.0748,-54.0842,5498.794,Flat,0.596
6902,0,106.1657,AB_PropaneLakes,136.3745,-57.9533,4260.747,Flat,0.1426
6903,-2.2564,107.4521,AB_PropaneLakes,475.4995,-61.3133,3938.901,Flat,0.242
6904,2.2564,107.4521,AB_PropaneLakes,68.634,-60.2237,4273.945,Flat,0.2784
6905,2.233,109.9,AB_PropaneLakes,308.7752,-64.0228,4312.664,SmallHills,0.1335
6906,0,111.0588,AB_PropaneLakes,707.9594,-68.5036,3732.348,Flat,0.1559
6907,-2.233,109.9,AB_PropaneLakes,1255.955,-71.065,2943.638,Flat,0
6908,-4.5714,103.7754,AB_PropaneLakes,330.6341,-53.9785,3529.068,Flat,0.257
6909,-6.8802,102.6714,AB_PropaneLakes,432.8346,-54.1586,3355.097,SmallHills,0.203
6910,-4.5328,106.2937,AB_PropaneLakes,312.8427,-57.4794,3265.089,Flat,0.2736
6911,-6.7647,107.7039,AB_PropaneLakes,394.6706,-60.4397,2823.328,Flat,0.2428
6912,-9.0574,106.6675,AB_PropaneLakes,743.5599,-62.2752,2796.765,Flat,0.007
6913,-9.1344,104.1366,AB_PropaneLakes,949.3658,-60.2136,2848.793,Flat,0
6914,-4.6321,98.7611,AB_PropaneLakes,167.843,-46.8463,3390.967,Flat,0.2086
6915,-4.6537,96.2662,AB_PropaneLakes,134.6118,-43.659,2327.99,Flat,0.0618
6916,-6.9258,100.1538,AB_PropaneLakes,331.1418,-49.4474,3353.054,SmallHills,0.1362
6917,-9.2548,99.0323,AB_PropaneLakes,64.3823,-47.7334,2800.962,SmallHills,0.2629
6918,-9.2973,96.4603,AB_PropaneLakes,12,-44.1694,2299.007,Flat,0.1467
6919,-6.9899,95.0904,AB_PropaneLakes,43.711,-42.0466,1992.37,Flat,0.3102
6920,0,96.1602,AB_PropaneLakes,26.5092,-44.8529,4022.936,Mountainous,0
6921,2.3316,94.9499,AB_PropaneLakes,12,-44.2616,4310.908,Flat,0.0487
6922,-2.3316,94.9499,AB_PropaneLakes,79.2361,-42.7164,2879.277,Flat,0.1304
6923,-2.3379,92.4741,AB_PropaneLakes,123.745,-39.9981,2668.176,Flat,0.2042
6924,0,91.2256,AB_PropaneLakes,9.3413,-39.3023,3396.34,SmallHills,0.2383
6925,2.3379,92.4741,AB_PropaneLakes,12,-41.3229,4053.974,Flat,0.1093
6926,6.9258,100.1538,AB_PropaneLakes,21.3186,-50.9112,5050.01,Flat,0.4574
6927,4.6321,98.7611,AB_PropaneLakes,122.7776,-49.7892,4919.369,Flat,0.3161
6928,4.6537,96.2662,AB_PropaneLakes,26.5092,-46.4391,4237.116,Flat,0.0854
6929,6.9899,95.0904,AB_PropaneLakes,30.1183,-43.8299,3856.309,Flat,0.1859
6930,9.2973,96.4603,AB_PropaneLakes,47.7492,-45.565,3672.678,Flat,0.4863
6931,9.2548,99.0323,AB_PropaneLakes,122.7776,-49.0151,4504.219,Flat,0.6834
6932,14.7711,-63.1978,Ocean,-350,-6.9031,622.0043,Mountainous,0
6933,12.8253,-64.9693,BiomeGRuquoise,190.634,-8.0763,947.1707,Flat,0.2535
6934,10.1303,-61.611,BiomeGRimonade,423.4801,-6.177,666.2655,Flat,0
6935,10.5191,-64.1375,Ocean,-350,-7.8575,868.8438,Flat,0.1705
6936,11.9257,-59.8157,AridShrubland,245.7496,-2.7598,290.3725,Flat,0
6937,14.2594,-60.5673,AridShrubland,313.6699,-4.2729,267.489,Flat,0
6938,16.0539,-58.6854,BiomeGRimonade,267.1279,-1.9756,341.4379,Mountainous,0
6939,18.4599,-59.4352,BiomeGRimonade,165.668,-2.9294,829.0298,Mountainous,0
6940,15.3712,-56.0399,Ocean,-350,0.5541,482.4395,Flat,0
6941,17.0073,-54.0548,Ocean,-350,2.1265,621.7676,Mountainous,0
6942,19.4297,-54.7052,Ocean,-350,0.5867,1068.174,Flat,0.013
6943,20.1882,-57.4383,Ocean,-350,-1.4505,1155.249,Flat,0.1421
6944,24.2207,-66.6885,BiomeArcticOasis,181.9184,-12.1257,483.6325,Flat,0
6945,26.1356,-64.7013,Ocean,-350,-9.8771,728.7744,Flat,0.0122
6946,28.8506,-68.5956,Ocean,-350,-14.7512,1085.905,Flat,0.6286
6947,28.4751,-65.6053,Ocean,-350,-10.9844,833.3457,Flat,0.3632
6948,26.8442,-70.5541,BiomeArcticOasis,181.9184,-16.7209,793.8791,Flat,0.044
6949,24.5416,-69.5513,BiomeArcticOasis,181.9184,-15.1249,462.2668,Flat,0
6950,22.5953,-58.1615,Ocean,-350,-3.5358,1267.781,SmallHills,0.1608
6951,23.2437,-60.9848,BiomeGRimonade,479.5978,-8.1302,1326.322,Mountainous,0
6952,25.6192,-61.7917,Ocean,-350,-6.8698,1169.026,Flat,0.2446
6953,27.4281,-59.6844,Ocean,-350,-5.3149,1204.797,LargeHills,0
6954,26.7658,-56.7712,BiomeGRimonade,36.6948,-3.5596,1238.306,Flat,0.0766
6955,24.3099,-56.0598,Ocean,-350,-2.1352,1159.135,Impassable,0
6956,22.4728,-71.3886,BiomeArcticOasis,66.4682,-17.4182,793.3177,Flat,0.0044
6957,20.1654,-70.3937,BiomeArcticOasis,66.4682,-16.4728,758.2478,Flat,0.0046
6958,20.5177,-75.9212,BiomeArcticOasis,102.3592,-22.6228,1527.599,Flat,0.0009
6959,22.67,-74.2103,BiomeArcticOasis,66.4682,-20.1538,1354.195,Flat,0.0035
6960,18.1965,-74.8321,BiomeArcticOasis,12,-20.8072,1241.847,Flat,0.002
6961,18.0408,-72.1221,BiomeArcticOasis,32.838,-17.8551,956.8627,Flat,0.0011
6962,15.7278,-71.1317,BiomeArcticOasis,87.1138,-15.7765,1095.672,Flat,0.0139
6963,15.5086,-68.4865,Ocean,-350,-12.3046,810.049,Impassable,0
6964,13.1616,-67.5671,BiomeArcticOasis,203.1057,-10.4612,987.647,LargeHills,0
6965,11.0854,-69.229,BiomeArcticOasis,156.02,-13.2667,1157.093,SmallHills,0.0285
6966,13.5643,-72.7678,BiomeArcticOasis,76.386,-17.2231,1573.718,Flat,0.0017
6967,11.2564,-71.7838,Ocean,-350,-16.4969,1513.805,Mountainous,0
6968,4.5714,-76.2246,BiomeArcticOasis,127.3363,-20.6225,1045.776,Flat,0.0365
6969,4.5328,-73.7063,Ocean,-350,-18.7473,1044.004,Flat,0.0376
6970,9.0574,-73.3325,BiomeArcticOasis,129.3528,-18.2856,1480.266,LargeHills,0
6971,6.7647,-72.2961,BiomeArcticOasis,59.244,-17.3113,1546.903,Flat,0.0473
6972,9.1344,-75.8635,Ocean,-350,-20.3644,1540.925,SmallHills,0.0071
6973,6.8802,-77.3286,Ocean,-350,-21.9531,1308.155,Flat,0.0276
6974,0,-73.8343,BiomeArcticOasis,12,-19.7777,1017.187,Flat,0.1213
6975,-2.2564,-72.5479,Ocean,-350,-18.8091,1471.141,Flat,0.2103
6976,2.2564,-72.5479,Ocean,-350,-18.6088,1007.801,Flat,0.107
6977,2.233,-70.1,BiomeArcticOasis,42.2563,-15.7065,908.7586,Flat,0.2065
6978,0,-68.9412,Ocean,-350,-14.303,1172.629,Flat,0.3813
6979,-2.233,-70.1,Ocean,-350,-15.605,1424.931,Flat,0.3221
6980,6.9258,-79.8462,BiomeArcticOasis,665.1024,-27.745,1154.069,Flat,0.0259
6981,4.6321,-81.2389,Ocean,-350,-27.1258,1228.38,Flat,0.1214
6982,9.2973,-83.5398,Ocean,-350,-27.915,1258.807,Flat,0.0208
6983,9.2548,-80.9677,BiomeArcticOasis,810.4434,-30.0421,1209.294,Flat,0
6984,6.9899,-84.9096,Ocean,-350,-28.2576,1053.232,SmallHills,0.0627
6985,4.6537,-83.7338,Ocean,-350,-27.5891,1254.887,Impassable,0
6986,2.3316,-85.0501,BiomeArcticOasis,269.3392,-28.8436,2227.415,LargeHills,0
