tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
1986,-11.3635,-74.3427,Ocean,-350,-23.0422,2620.506,Flat,-0.0008
1987,-15.8774,-73.7823,AridShrubland,1112.348,-27.8157,2529.557,Flat,0
1988,-11.5876,-97.8762,Ocean,-350,-59.278,570.6772,LargeHills,0
1989,-16.1913,-98.1581,AB_PropaneLakes,3346.935,-70.209,221.8893,Flat,0
1990,-11.3635,-105.6573,AB_PropaneLakes,2769.706,-74.7841,553.1319,SmallHills,0
1991,-9.2004,-101.5921,Ocean,-350,-63.2472,669.0381,Flat,0
1992,-15.8774,-106.2177,Ocean,-350,-75.7281,380.5885,Flat,0
1993,-18.3288,-102.4383,AB_PropaneLakes,2873.608,-72.1263,481.7637,LargeHills,0
1994,-22.8371,-102.9467,Ocean,-350,-68.9389,765.4905,Flat,0
1995,-25.284,-98.842,AB_PropaneLakes,2959.319,-70.3128,351.9155,Flat,0
1996,-29.7438,-99.2604,Ocean,-350,-61.878,643.6995,Flat,0
1997,-31.666,-104.1991,Ocean,-350,-63.6375,523.6706,SmallHills,0
1998,-24.7807,-107.577,AB_PropaneLakes,2298.282,-72.2069,700.102,Flat,0
1999,-29.1373,-108.4011,AB_PropaneLakes,1951.363,-69.3402,650.9983,Flat,0
2000,-7.8314,-16.35,AridShrubland,188.6883,49.9383,1084.735,Flat,0.1912
2001,-11.7964,-18.7411,AridShrubland,81.4221,44.6575,1084.261,Flat,0.2347
2002,-15.3409,-11.7907,AridShrubland,1149.356,41.7948,881.909,Flat,0
2003,-15.581,-16.5021,AridShrubland,611.0092,41.0493,1350.794,Flat,0.6999
2004,-11.4396,-9.3897,AridShrubland,861.4299,50.5391,1018.732,Flat,0
2005,-7.7138,-11.6963,AridShrubland,337.6816,55.2969,1136.006,SmallHills,0.0356
2006,-3.8276,-9.3494,AridShrubland,212.0603,61.7099,1693.478,Flat,0.1072
2007,0,-11.6703,Ocean,-350,59.6726,2375.323,Flat,0.3912
2008,-3.7499,-4.6794,AB_GallatrossGraveyard,450.0707,63.4904,2063.347,Flat,0.6835
2009,0,-2.3411,AB_GallatrossGraveyard,257.0905,67.2952,2096.109,Flat,0.5287
2010,3.7499,-4.6794,AB_GallatrossGraveyard,129.2992,65.4761,1952.877,Flat,0.3389
2011,3.8276,-9.3494,AB_GallatrossGraveyard,59.989,62.2678,2398.17,Flat,0.271
2012,7.9879,-25.5528,Ocean,-350,36.8866,1005.235,Flat,0.0369
2013,11.9146,-23.3724,Ocean,-350,38.0635,1443.562,Flat,0.1044
2014,16.0026,-30.4373,Ocean,-350,28.6387,617.3365,Flat,0
2015,15.9109,-25.8424,AridShrubland,84.5927,34.3221,844.6033,Flat,0.0414
2016,12.0485,-32.4699,Ocean,-350,25.9688,435.9648,LargeHills,0
2017,8.0304,-30.0724,Ocean,-350,29.2933,575.1161,Flat,0
2018,7.7138,-11.6963,AB_GallatrossGraveyard,59.989,57.0847,3328.654,Flat,0.4361
2019,7.8314,-16.35,AridShrubland,13.676,49.9366,3185.344,Flat,0.0595
2020,11.7964,-18.7411,AridShrubland,65.1959,44.9535,3273.556,Flat,0.3111
2021,15.581,-16.5021,Scarlands,111.9341,44.6873,3381.22,Flat,0.621
2022,15.3409,-11.7907,PoisonForest,36.7153,48.2469,3579.491,Flat,0.7623
2023,11.4396,-9.3897,PoisonForest,12,56.6413,3042.71,Flat,0.233
2024,4.0261,-32.2102,Desert,216.0857,27.3991,495.0066,Flat,0
2025,0,-29.9587,AridShrubland,57.7699,32.3188,826.9662,Flat,0.3247
2026,0,-38.6948,Ocean,-350,17.0984,1233.365,Mountainous,0
2027,4.0292,-36.5863,Ocean,-350,22.7023,999.2979,Flat,0.0622
2028,-4.0292,-36.5863,AridShrubland,121.5506,24.3916,1165.384,Flat,0.5564
2029,-4.0261,-32.2102,AridShrubland,55.692,30.8814,1354.217,Flat,0.6939
2030,-8.0304,-30.0724,Ocean,-350,31.9004,1351.268,Mountainous,0
2031,-7.9879,-25.5528,AridShrubland,246.0975,38.6822,787.0214,Flat,0.0729
2032,-11.9146,-23.3724,Ocean,-350,38.3726,1046.875,SmallHills,0.1045
2033,-15.9109,-25.8424,AridShrubland,55.3805,34.1172,1486.879,Flat,0.2014
2034,-12.0485,-32.4699,Ocean,-350,27.4284,1867.625,Flat,0.0267
2035,-16.0026,-30.4373,Ocean,-350,30.0936,2153.628,Flat,0.0255
2036,43.715,40.1792,Desert,46.4128,1.9881,271.8737,Flat,0
2037,47.3908,43.8276,Wasteland,45.0817,-1.0119,292.8151,Flat,0
2038,51.983,33.7161,Wasteland,23.3053,2.0341,225.0859,Flat,0
2039,51.6295,40.8437,Wasteland,46.4855,-1.4548,369.6387,Flat,0
2040,48.0384,30.6168,Wasteland,25.154,4.065,220.3909,Flat,0
2041,44.0059,33.9827,Desert,56.6668,5.228,164.3699,Impassable,0
2042,42.1947,52.4741,Wasteland,68.617,-4.9722,1381.464,Flat,0.0175
2043,40.9797,58.425,Wasteland,68.617,-11.2367,1472.518,Flat,0.0212
2044,46.5522,50.3603,AridShrubland,34.7467,-5.8978,661.5073,Flat,0
2045,49.7803,54.7693,AridShrubland,12,-11.0689,640.9218,Flat,0
2046,48.3204,61.3437,AridShrubland,265.6066,-16.8322,765.2214,Flat,0.0068
2047,43.8926,62.8324,AridShrubland,265.6066,-17.3802,947.6497,Flat,0.0089
2048,40.0194,31.0757,Desert,71.4258,7.9359,146.9164,LargeHills,0
2049,35.9755,33.8911,Wasteland,150.6804,9.778,276.8937,Impassable,0
2050,35.6877,23.1154,Desert,12,19.1203,486.3987,Flat,0
2051,39.8661,25.384,Desert,71.4258,11.6353,320.5866,Flat,0
2052,31.8235,25.9985,Desert,54.9865,20.2623,412.0737,Flat,0
2053,31.9678,31.1381,Desert,65.8131,14.6678,381.3079,Flat,0
2054,27.9495,33.5616,Desert,20.8411,14.9209,375.6097,Flat,0
2055,27.7894,38.6219,Wasteland,12,10.8365,538.9872,Flat,0
2056,23.9441,30.9123,Desert,20.8411,22.281,750.4913,Flat,0.0807
2057,19.9846,33.0269,Desert,20.8411,23.4527,574.4421,Flat,0
2058,19.9039,37.727,Desert,20.8411,17.7273,490.4912,Flat,0
2059,23.6995,40.6395,Wasteland,12,11.3757,680.1006,Flat,0
2060,23.2796,45.5622,Wasteland,67.2107,7.6361,1267.341,Flat,0.3525
2061,26.8195,48.8265,Wasteland,64.5873,3.5585,1165.677,Flat,0.431
2062,18.5907,52.0074,Ocean,-350,3.6981,1847.197,Flat,0.0013
2063,19.2062,47.2452,Wasteland,67.2107,7.2341,1348.183,Flat,0.0871
2064,21.8634,55.372,Ocean,-350,0.1619,1994.766,Flat,0.0163
2065,26.0153,53.8983,Ocean,-350,-0.0754,2009.668,Flat,0.1114
2066,29.2275,57.5101,Wasteland,64.5873,-4.8185,2398.698,Flat,0.1218
2067,33.5117,55.995,Wasteland,64.5873,-6.1916,2107.131,Flat,0.0605
2068,36.6046,59.9483,Wasteland,55.1333,-10.3079,2102.853,Flat,0.0407
2069,35.1188,65.4,Wasteland,55.1333,-13.4726,2001.147,Flat,0.0592
2070,27.9987,62.6317,Wasteland,64.5873,-9.7935,2387.656,Flat,0.7952
2071,30.807,66.5483,Ocean,-350,-13.7506,1646.236,Flat,0.1912
2072,-42.1947,127.5259,Ocean,-350,-68.5479,735.075,Flat,0.0165
2073,-40.9797,121.575,Ocean,-350,-62.9796,1233.855,Flat,0.374
2074,-48.3204,118.6563,AB_PropaneLakes,17.7587,-59.5798,1210.11,Flat,0.2328
2075,-43.8926,117.1676,AB_PropaneLakes,17.7587,-59.2885,1311.731,Flat,0.2366
2076,-49.7803,125.2307,Ocean,-350,-62.0503,817.5015,Flat,0.1969
2077,-46.5522,129.6397,Ocean,-350,-66.9828,845.8359,Flat,0.2292
2078,-47.3908,136.1724,Ocean,-350,-67.1789,1005.2,Flat,0.3341
2079,-43.715,139.8209,AB_PropaneLakes,12,-70.2338,1187.235,Flat,0.2656
2080,-51.6295,139.1564,AB_PropaneLakes,142.5466,-67.0927,452.9501,Flat,0
2081,-51.983,146.2839,Ocean,-350,-68.4976,502.3701,Flat,0
2082,-48.0384,149.3832,AB_PropaneLakes,25.0212,-69.7632,808.5978,Flat,0.0343
2083,-44.0059,146.0173,Ocean,-350,-71.7949,1082.4,Flat,0.1635
2084,-40.0194,148.9243,Ocean,-350,-73.9099,1083.866,Impassable,0
2085,-35.9755,146.1089,AB_PropaneLakes,429.5123,-76.6033,1006.062,Impassable,0
2086,-35.6877,156.8847,Ocean,-350,-81.0697,666.7319,Flat,0
2087,-39.8661,154.616,AB_PropaneLakes,520.2469,-76.4573,1045.555,LargeHills,0
2088,-31.8235,154.0015,AB_PropaneLakes,1061.227,-82.2833,661.1392,Flat,0
2089,-31.9678,148.8619,AB_PropaneLakes,1501.02,-85.422,481.0584,Flat,0
2090,-27.9495,146.4384,AB_PropaneLakes,1160.579,-81.9347,829.8436,Flat,0
2091,-27.7894,141.3782,AB_PropaneLakes,787.5107,-77.7425,822.1241,Flat,0
2092,-23.9441,149.0877,AB_PropaneLakes,830.231,-78.8512,2068.048,Flat,0
2093,-19.9846,146.9731,AB_PropaneLakes,652.4516,-77.4132,2029.683,Flat,0.2755
2094,-19.9039,142.273,AB_PropaneLakes,924.1999,-79.038,1061.049,Flat,0
2095,-23.6995,139.3605,AB_PropaneLakes,1429.968,-82.8208,641.1967,Flat,0
2096,-23.2796,134.4378,AB_PropaneLakes,2150.239,-87.4796,463.7801,Mountainous,0
2097,-26.8195,131.1736,Ocean,-350,-81.1715,326.785,Flat,0
2098,-18.5907,127.9926,AB_PropaneLakes,2103.867,-87.05,594.7001,Flat,0
2099,-19.2062,132.7548,AB_PropaneLakes,2661.544,-91.4228,577.4093,Flat,0
2100,-21.8634,124.628,AB_PropaneLakes,1288.323,-78.7157,236.6436,Flat,0
2101,-26.0153,126.1017,Ocean,-350,-77.917,197.1476,Flat,0
2102,-29.2275,122.4899,Ocean,-350,-80.1417,253.2236,Flat,0
2103,-33.5117,124.005,Ocean,-350,-74.193,394.2022,Flat,0
2104,-36.6046,120.0517,AB_PropaneLakes,393.0211,-65.2982,1002.671,Flat,0.2622
2105,-35.1188,114.6,AB_PropaneLakes,387.4219,-60.4439,997.2263,LargeHills,0
2106,-27.9987,117.3683,AB_PropaneLakes,1178.432,-73.2624,374.3882,Flat,0
2107,-30.807,113.4517,AB_PropaneLakes,729.0891,-63.7044,759.5219,Mountainous,0
2108,-71.8966,-153.9573,AB_PropaneLakes,12,-52.8286,350.0178,Flat,0
2109,-75.9916,-146.248,AB_PropaneLakes,12,-47.8657,190.517,Flat,0
2110,-70.7184,-126.677,AB_PropaneLakes,12,-47.3299,539.0894,Flat,0
2111,-75.2145,-128.874,Ocean,-350,-44.345,265.79,Flat,0
2112,-67.4375,-135.5261,Ocean,-350,-52.8479,641.8086,Flat,0
2113,-67.9517,-146.9723,AB_PropaneLakes,12,-54.985,601.7274,Flat,0
2114,-63.9044,-151.9896,AB_PropaneLakes,12,-62.5525,524.7823,Flat,0
2115,-63.2945,-161.977,Ocean,-350,-66.363,509.1347,Flat,0
2116,-59.9296,-146.8134,Ocean,-350,-65.0017,480.5,Flat,0
2117,-55.9626,-150.4819,Ocean,-350,-70.3851,745.1305,Flat,0.0088
2118,-55.5875,-158.316,Ocean,-350,-71.2439,799.5801,SmallHills,0.0011
2119,-58.9598,-164.2737,AB_PropaneLakes,14.6732,-69.9639,524.7087,Flat,0
2120,-71.8966,153.9573,Ocean,-350,-54.7814,121.9151,Flat,0
2121,-67.9517,146.9723,Ocean,-350,-56.6209,112.8671,Flat,0
2122,-70.7184,126.677,Ocean,-350,-50.7143,136.1843,Flat,0
2123,-67.4375,135.5261,AB_PropaneLakes,12,-55.1704,115.9948,Flat,0
2124,-75.2145,128.874,Ocean,-350,-47.4454,127.2713,Flat,0
2125,-75.9916,146.248,Ocean,-350,-48.7096,107.8677,SmallHills,0
2126,-79.8665,157.6145,AB_PropaneLakes,72.75,-45.919,80.8071,Flat,0
2127,-78.2973,-180,AB_PropaneLakes,12,-48.1492,109.7959,Flat,0
2128,-79.8665,-157.6145,AB_PropaneLakes,18.2385,-44.8383,88.4859,Flat,0
2129,-83.9437,-141.2186,AB_PropaneLakes,18.2385,-39.4621,80.6218,Flat,0
2130,-83.9437,141.2186,AB_PropaneLakes,12,-41.7134,82.0365,Flat,0
2131,-87.5048,180,AB_PropaneLakes,12,-38.7845,82.1593,Flat,0
2132,-63.2945,161.977,AB_PropaneLakes,329.7369,-67.372,94.3421,Flat,0
2133,-58.9598,164.2737,AB_PropaneLakes,35.2871,-71.4356,154.9973,Flat,0
2134,-63.9044,151.9896,Ocean,-350,-62.1396,70.4839,Flat,0
2135,-59.9296,146.8134,AB_PropaneLakes,6.2364,-64.9982,99.0424,SmallHills,0
2136,-55.9626,150.4819,AB_PropaneLakes,24.0242,-68.3466,152.0237,Flat,0
2137,-55.5875,158.316,AB_PropaneLakes,481.4879,-72.2523,331.566,Flat,0
2138,-57.5556,-172.4769,AB_PropaneLakes,122.2021,-69.8532,427.2492,Mountainous,0
2139,-60.0297,180,AB_PropaneLakes,51.5564,-70.3323,376.5674,Mountainous,0
2140,-57.5556,172.4769,AB_PropaneLakes,58.2414,-71.7478,390.6144,Mountainous,0
2141,-53.2146,173.2593,AB_PropaneLakes,12,-72.9572,632.4894,Flat,0
2142,-51.2972,180,Ocean,-350,-72.9932,587.5043,Mountainous,0
2143,-53.2146,-173.2593,Ocean,-350,-71.5386,610.1345,Mountainous,0
2144,-78.2973,0,AridShrubland,580.4913,-27.7559,86.888,Flat,0
2145,-79.8665,-22.3856,AridShrubland,725.2558,-32.018,79.6846,Flat,0
2146,-87.5048,0,AB_PropaneLakes,340.5692,-35.1417,87.7601,Flat,0
2147,-83.9437,-38.7814,AridShrubland,360.9466,-33.4333,83.5545,Flat,0
2148,-83.9438,38.7814,AB_PropaneLakes,712.5296,-37.1801,87.1892,Flat,0
2149,-79.8665,22.3856,AridShrubland,1010.261,-34.5548,77.743,Flat,0
2150,-71.8966,-26.0427,AridShrubland,419.1661,-23.5036,143.2525,Flat,0
2151,-67.9517,-33.0277,AridShrubland,123.3252,-19.1657,209.8693,Flat,0
2152,-75.9916,-33.752,AridShrubland,560.6816,-28.0924,106.9315,Flat,0
2153,-75.2145,-51.126,AridShrubland,534.5721,-29.2303,126.5715,Mountainous,0
2154,-70.7184,-53.323,AridShrubland,75.8147,-23.3134,167.8235,Flat,0
2155,-67.4375,-44.4739,AridShrubland,12,-19.5984,255.1809,Flat,0
2156,-75.9916,33.752,AridShrubland,1034.684,-32.4212,104.2533,Flat,0
2157,-71.8966,26.0427,Ocean,-350,-28.4895,124.8302,Flat,0
2158,-70.7184,53.323,AridShrubland,843.4807,-31.8467,108.0062,Flat,0
2159,-75.2145,51.126,AB_PropaneLakes,952.647,-36.8018,109.4375,SmallHills,0
2160,-67.4375,44.4739,AridShrubland,936.3674,-27.1858,74.1334,Flat,0
2161,-67.9517,33.0277,AridShrubland,747.7761,-23.3294,88.9553,Flat,0
2162,-63.9044,28.0104,Ocean,-350,-22.2451,64.5464,Flat,0
2163,-63.2945,18.023,Ocean,-350,-21.8316,85.5033,Flat,0
2164,-59.9296,33.1866,AridShrubland,781.3337,-16.0263,82.69,Flat,0
2165,-55.9626,29.5181,Ocean,-350,-8.3801,193.1499,Flat,0
2166,-55.5875,21.684,AridShrubland,993.6844,-11.2627,139.2755,Flat,0
2167,-58.9598,15.7263,Ocean,-350,-14.5033,109.0331,Flat,0
2168,-57.5556,7.5231,AridShrubland,631.3091,-6.5906,141.5619,Flat,0
2169,-60.0297,0,AridShrubland,691.5157,-10.6188,218.9978,Flat,0
2170,-51.2972,0,Ocean,-350,3.5496,719.6979,Flat,0
2171,-53.2146,6.7407,Wasteland,301.298,1.9452,368.5185,Flat,0
2172,-53.2146,-6.7407,AridShrubland,147.4089,-0.1834,795.5361,Flat,0.0574
2173,-57.5556,-7.5231,AridShrubland,20.6884,-4.8843,444.1373,LargeHills,0
2174,-58.9597,-15.7263,Ocean,-350,-8.0636,407.2185,Flat,0
2175,-63.2945,-18.023,AridShrubland,100.8736,-13.5398,211.4605,Flat,0
2176,-63.9044,-28.0104,AridShrubland,195.0486,-15.5306,252.4569,Flat,0
2177,-59.9296,-33.1866,AridShrubland,34.0658,-14.1945,308.5021,Flat,0
2178,-55.5875,-21.684,Ocean,-350,-5.9777,573.5598,Flat,0
2179,-55.9626,-29.5181,AridShrubland,252.8428,-9.6325,436.0641,Flat,0
2180,-42.1947,52.4741,Ocean,-350,-9.7771,868.8709,Flat,0.0032
2181,-46.5522,50.3603,Ocean,-350,-10.6317,606.8563,Flat,0
2182,-48.3204,61.3437,AridShrubland,12,-15.9547,656.5845,Flat,0
2183,-49.7803,54.7693,AridShrubland,12.0229,-13.5624,450.6234,Flat,0
2184,-43.8926,62.8324,AridShrubland,12,-14.8108,776.1735,Flat,0.0006
2185,-40.9796,58.425,Desert,12,-11.4174,946.2579,Flat,0.0117
2186,-36.6046,59.9483,AridShrubland,74.7945,-11.5522,943.0352,Flat,0.0055
2187,-33.5117,55.995,Ocean,-350,-5.9237,1391.025,Mountainous,0
2188,-35.1188,65.4,AridShrubland,45.5888,-14.3368,1110.305,SmallHills,0.0047
2189,-30.807,66.5483,Ocean,-350,-13.636,1600.123,Mountainous,0
2190,-27.9987,62.6317,AridShrubland,380.2472,-10.5693,1891.11,Mountainous,0
2191,-29.2275,57.5101,AridShrubland,256.0232,-4.205,2121.705,LargeHills,0
2192,-43.715,40.1791,Desert,90.0179,-2.8431,1253.557,Flat,0.1577
2193,-44.0059,33.9827,Wasteland,238.3918,0.6352,487.8953,Flat,0
2194,-47.3908,43.8276,Desert,90.0179,-7.9821,599.4991,Flat,0
2195,-51.6295,40.8437,AridShrubland,13.7059,-8.9433,494.9991,Flat,0
2196,-51.983,33.7161,AridShrubland,68.0032,-5.265,284.1438,Flat,0
2197,-48.0384,30.6168,AridShrubland,22.0948,-0.5419,198.3226,Flat,0
2198,-35.9755,33.8911,ZBiome_Badlands,767.1429,5.7766,1444.685,LargeHills,0
2199,-31.9679,31.1381,AridShrubland,572.5385,14.6849,1899.497,LargeHills,0
2200,-40.0194,31.0757,Wasteland,588.3723,4.4129,1000.521,SmallHills,0.6024
2201,-39.8661,25.384,Wasteland,491.6071,10.6573,910.9905,Mountainous,0
2202,-35.6877,23.1154,ZBiome_Badlands,930.3522,14.44,1103.405,SmallHills,0
2203,-31.8235,25.9985,ZBiome_Badlands,762.1225,18.14,1394.52,Flat,0
2204,-26.0153,53.8983,Wasteland,24.9662,1.0301,3350.03,Flat,0.0689
2205,-26.8195,48.8265,Ocean,-350,4.5542,2876.848,Mountainous,0
2206,-18.5907,52.0074,Ocean,-350,1.8836,3189.855,Flat,0.3798
2207,-21.8634,55.372,Ocean,-350,0.0937,3542.037,Flat,0.0305
2208,-19.2062,47.2452,Wasteland,1018.764,2.5136,2035.207,SmallHills,0
2209,-23.2796,45.5622,Ocean,-350,5.0045,2593.06,Flat,0
2210,-23.6995,40.6395,Wasteland,399.3672,13.8224,2247.402,Flat,0.5045
2211,-27.7894,38.6219,Ocean,-350,13.2855,2037.046,Flat,0.5707
2212,-27.9495,33.5616,AridShrubland,275.972,18.4369,1914.009,Impassable,0
2213,-23.9441,30.9123,AridShrubland,409.3087,24.338,1580.621,Impassable,0
2214,-19.9039,37.727,AridShrubland,506.512,18.4611,1869.261,Impassable,0
2215,-19.9846,33.0269,AridShrubland,383.3552,26.0981,1591.248,Mountainous,0
2216,-25.284,98.842,Ocean,-350,-42.3683,2095.708,LargeHills,0
2217,-29.7438,99.2604,AB_PropaneLakes,40.7973,-42.7475,2241.324,Flat,0.0437
2218,-29.1373,108.4011,Ocean,-350,-55.3949,1475.426,Flat,0.1671
2219,-31.666,104.1991,AB_PropaneLakes,229.6994,-47.9718,1612.838,Flat,0.1665
2220,-24.7807,107.577,Ocean,-350,-53.155,1688.795,Mountainous,0
2221,-22.8371,102.9467,AB_PropaneLakes,339.1581,-47.4155,1841.922,Mountainous,0
2222,-29.9548,90,AridShrubland,129.6774,-32.7795,1793.271,Flat,0.2145
2223,-32.1169,85.2441,AridShrubland,109.9854,-29.8481,1565.68,Flat,0.4765
2224,-32.1169,94.7559,AB_PropaneLakes,12,-38.6525,1955.22,Flat,0.0661
2225,-36.4765,95.014,AB_PropaneLakes,30.7759,-39.2777,1846.51,Flat,0.2522
2226,-38.6897,90,AB_PropaneLakes,30.7759,-35.8779,1525.605,Flat,0.3655
2227,-36.4765,84.986,AridShrubland,35.7538,-31.2111,1157.818,Flat,0.3387
2228,-25.284,81.158,AridShrubland,421.2617,-25.6494,1809.769,Flat,0.2663
2229,-22.8371,77.0534,AridShrubland,200.4713,-20.1113,2582.199,Impassable,0
2230,-29.7438,80.7396,AridShrubland,445.4805,-26.974,1495.906,Flat,0.2076
2231,-31.666,75.8009,AridShrubland,254.8389,-20.5599,1131.18,SmallHills,0.1609
2232,-29.1373,71.5989,AridShrubland,333.0699,-17.0624,1670.134,Flat,0.1842
2233,-24.7807,72.423,Ocean,-350,-16.1735,1626.653,Flat,0.4327
2234,-16.1913,81.8419,Ocean,-350,-29.6011,2820.035,Flat,0
2235,-11.5876,82.1238,AridShrubland,475.0312,-27.8497,3469.998,Flat,0.3265
2236,-18.3288,77.5617,AridShrubland,299.9143,-20.7586,3042.894,LargeHills,0
2237,-15.8774,73.7823,AridShrubland,136.1005,-17.4098,3436.324,Flat,0.1969
2238,-11.3635,74.3427,AridShrubland,93.5984,-18.122,3682.415,Flat,0.3108
2239,-9.2004,78.4079,Ocean,-350,-22.5246,3779.901,Flat,0.578
2240,-18.3288,102.4383,AB_PropaneLakes,615.6564,-48.6116,1634.021,Flat,0.0036
2241,-16.1913,98.1581,Ocean,-350,-42.7722,1935.829,Flat,0.0233
2242,-11.3635,105.6573,Ocean,-350,-60.4892,1560.202,Flat,0
2243,-15.8774,106.2177,AB_PropaneLakes,561.0049,-54.1088,1663.143,Flat,0.0284
2244,-9.2004,101.5921,AB_PropaneLakes,857.882,-52.6463,1946.962,SmallHills,0
2245,-11.5876,97.8762,AB_PropaneLakes,625.3942,-46.2031,2168.041,Flat,0.65
2246,-9.3273,93.8794,AB_PropaneLakes,689.7893,-42.1237,2496.573,Flat,0.0235
2247,-11.6689,90,AB_PropaneLakes,701.0219,-37.7501,2804.021,Flat,0.1258
2248,-9.3273,86.1206,Ocean,-350,-31.6364,3151.968,Flat,0.4513
2249,-4.6689,86.2372,AridShrubland,512.3296,-30.3806,3532.67,Flat,0.1346
2250,-4.6689,93.7628,AB_PropaneLakes,750.8243,-42.3288,2403.929,Flat,0
2251,-2.3408,90,AB_PropaneLakes,496.0224,-35.657,3478.704,Flat,0.1708
2252,0,168.3297,AB_PropaneLakes,26.3072,-76.825,2522.664,Flat,0.2933
2253,-3.8276,170.6506,AB_PropaneLakes,93.7793,-77.0025,2770.203,Flat,0.1543
2254,0,177.6589,AB_PropaneLakes,41.5492,-78.8208,1404.846,Flat,0.3846
2255,-3.7499,175.3206,AB_PropaneLakes,12,-77.623,2153.983,Flat,0.2207
2256,3.7499,175.3206,AB_PropaneLakes,37.822,-78.3427,1503.511,Flat,0.2842
2257,3.8276,170.6506,AB_PropaneLakes,26.3072,-77.2989,2417.676,Flat,0.2249
2258,-7.8314,163.65,AB_PropaneLakes,641.9403,-77.843,3183.897,Flat,0.1456
2259,-11.7964,161.2589,AB_PropaneLakes,446.5485,-75.4198,3371.273,SmallHills,0.1425
2260,-7.7138,168.3037,AB_PropaneLakes,426.5489,-76.5303,2679.604,SmallHills,0.1859
2261,-11.4396,170.6104,AB_PropaneLakes,201.9408,-74.3923,2436.682,LargeHills,0
2262,-15.3409,168.2093,AB_PropaneLakes,270.3008,-73.994,2879.269,LargeHills,0
2263,-15.581,163.4979,AB_PropaneLakes,36.7403,-73.6572,3330.163,Impassable,0
2264,7.9879,154.4473,AB_PropaneLakes,91.9662,-76.5468,2755.032,Flat,0.2399
2265,11.9146,156.6276,AB_PropaneLakes,101.7502,-76.6964,2273.931,Flat,0.3406
2266,16.0026,149.5627,AB_PropaneLakes,223.9587,-75.4021,1117.851,Flat,0.3134
2267,15.9109,154.1576,AB_PropaneLakes,215.0438,-75.7147,2082.26,Flat,0.5774
2268,12.0485,147.5301,AB_PropaneLakes,81.1033,-76.1381,1969.309,Flat,0.1843
2269,8.0304,149.9276,AB_PropaneLakes,12,-75.4845,3079.938,Flat,0.2136
2270,7.7138,168.3037,AB_PropaneLakes,22.0441,-78.6856,2198.255,Flat,0.0424
2271,7.8314,163.65,AB_PropaneLakes,14.8176,-76.9579,2756.964,Flat,0.0849
2272,11.7964,161.2589,AB_PropaneLakes,12,-76.3692,2578.211,Flat,0.0765
2273,15.581,163.4979,AB_PropaneLakes,12,-77.0428,2915.83,Flat,0.2804
2274,15.3409,168.2093,AB_PropaneLakes,23.0189,-78.4781,2192.711,Flat,0.2348
2275,11.4396,170.6104,AB_PropaneLakes,22.0441,-80.5053,1370.898,Flat,0.1712
2276,-7.9879,154.4473,AB_PropaneLakes,152.139,-74.5858,4552.022,Flat,0.4287
2277,-8.0304,149.9276,AB_PropaneLakes,327.5729,-75.5538,4306.083,Flat,0.3667
2278,-11.9146,156.6276,AB_PropaneLakes,163.803,-74.803,4203.836,Flat,0.0883
2279,-15.9109,154.1576,AB_PropaneLakes,425.4107,-76.0834,3323.573,Flat,0.326
2280,-16.0026,149.5627,AB_PropaneLakes,112.464,-75.0936,3329.048,Flat,0.4634
2281,-12.0485,147.5301,AB_PropaneLakes,517.7352,-77.3392,3632.928,SmallHills,0.3529
2282,4.0261,147.7899,AB_PropaneLakes,12,-76.5155,3617.198,Flat,0.0922
2283,0,150.0414,Ocean,-350,-75.2971,4245.18,Flat,0.1727
2284,-4.0261,147.7899,AB_PropaneLakes,118.7635,-75.3445,4440.52,Flat,0.0433
2285,-4.0292,143.4137,AB_PropaneLakes,312.3672,-74.9328,3826.224,LargeHills,0
2286,0,141.3052,Ocean,-350,-74.366,2817.513,Flat,0.0125
2287,4.0292,143.4137,Ocean,-350,-76.3717,3262.665,Flat,0.019
2288,-33.5117,-124.005,AB_PropaneLakes,1217.809,-78.795,1053.097,Flat,0
2289,-36.6046,-120.0517,AB_PropaneLakes,840.2809,-70.7271,1026.38,SmallHills,0
2290,-30.807,-113.4517,Ocean,-350,-69.1272,666.264,SmallHills,0
2291,-35.1188,-114.6,AB_PropaneLakes,1359.306,-70.0515,762.7384,Flat,0
2292,-27.9987,-117.3683,AB_PropaneLakes,1653.123,-77.0089,623.1908,Flat,0
2293,-29.2275,-122.4899,AB_PropaneLakes,1651.05,-82.0851,572.1068,Flat,0
2294,-42.1947,-127.5259,AB_PropaneLakes,299.6584,-71.2858,1713.302,Flat,0.1232
2295,-46.5522,-129.6397,Ocean,-350,-69.9636,1607.121,Flat,0.5341
2296,-40.9796,-121.5751,Ocean,-350,-69.0927,1356.869,SmallHills,0.015
2297,-43.8926,-117.1676,AB_PropaneLakes,20.3475,-60.8985,1048.724,Flat,0.0661
2298,-48.3204,-118.6563,AB_PropaneLakes,38.3408,-59.8834,1050.513,Flat,0.0533
2299,-49.7803,-125.2307,Ocean,-350,-63.9341,1216.464,Flat,0.3297
2300,-43.715,-139.8209,Ocean,-350,-75.6552,1586.714,Flat,0.1297
2301,-44.0059,-146.0173,AB_PropaneLakes,322.2507,-73.3682,1474.247,Flat,0.051
2302,-47.3908,-136.1724,Ocean,-350,-72.0673,1595.828,LargeHills,0
2303,-51.6295,-139.1564,Ocean,-350,-72.9023,1209.868,Flat,0.1577
