kind,a,b,def
road,18267,8310,StoneRoad
road,8310,171,StoneRoad
road,171,8306,StoneRoad
road,8306,18249,StoneRoad
road,6482,14567,StoneRoad
road,14567,14566,StoneRoad
road,14566,6464,StoneRoad
road,6464,14573,StoneRoad
road,14573,14575,StoneRoad
road,14575,14574,StoneRoad
road,15850,5637,DirtRoad
road,5637,10496,DirtRoad
road,10496,10501,DirtRoad
road,10501,5641,DirtRoad
road,5641,13739,DirtRoad
road,13739,13740,DirtRoad
road,13740,5661,DirtRoad
road,5661,13762,DirtRoad
road,13762,13763,DirtRoad
road,13763,5666,DirtRoad
road,5666,10526,DirtRoad
road,10526,10530,DirtRoad
road,10530,5671,DirtRoad
road,5671,19121,DirtRoad
road,19121,19122,DirtRoad
road,19122,7019,DirtRoad
road,7019,19127,DirtRoad
road,10435,525,DirtRoad
road,525,10433,DirtRoad
road,10433,15816,DirtRoad
road,15816,1422,DirtRoad
road,1422,15812,DirtRoad
road,15812,15811,DirtRoad
road,15811,1421,DirtRoad
road,1421,15809,DirtRoad
road,15809,5563,DirtRoad
road,5563,10422,DirtRoad
road,10422,5562,DirtRoad
road,5562,20203,DirtRoad
road,20203,20202,DirtRoad
road,20202,5557,DirtRoad
road,5557,10417,DirtRoad
road,10417,522,DirtRoad
road,522,10415,DirtRoad
road,10415,20154,DirtRoad
road,20154,2145,DirtRoad
road,2145,20150,DirtRoad
road,20150,4853,DirtRoad
road,20705,11496,DirtRoad
road,11496,702,DirtRoad
road,702,11492,DirtRoad
road,11492,20683,DirtRoad
road,20683,2233,DirtRoad
road,2233,20680,DirtRoad
road,20680,20673,DirtRoad
road,20673,2232,DirtRoad
road,2232,20675,DirtRoad
road,20675,10710,DirtRoad
road,10710,571,DirtRoad
road,571,10708,DirtRoad
road,10708,13950,DirtRoad
road,13950,1111,DirtRoad
road,1111,13948,DirtRoad
road,13948,13935,DirtRoad
road,13935,1109,DirtRoad
road,1109,13937,DirtRoad
road,13937,10688,DirtRoad
road,10688,568,DirtRoad
road,568,10692,DirtRoad
road,10692,16110,DirtRoad
road,16110,1471,DirtRoad
road,1471,16108,DirtRoad
road,16108,16095,DirtRoad
road,16095,1469,DirtRoad
road,1469,16097,DirtRoad
road,16097,10644,DirtRoad
road,10644,10642,DirtRoad
road,3405,8265,DirtRoad
road,8265,3407,DirtRoad
road,3407,17997,DirtRoad
road,17997,17999,DirtRoad
road,17999,5213,DirtRoad
road,5213,15533,DirtRoad
road,15533,15532,DirtRoad
road,15532,2995,DirtRoad
road,2995,7855,DirtRoad
road,7855,95,DirtRoad
road,95,7850,DirtRoad
road,7850,15507,DirtRoad
road,15507,1371,DirtRoad
road,1371,15509,DirtRoad
road,15509,15552,DirtRoad
road,15552,1378,DirtRoad
road,1378,15548,DirtRoad
road,15548,7859,DirtRoad
road,7859,96,DirtRoad
road,96,7856,DirtRoad
road,7856,15561,DirtRoad
road,15561,1380,DirtRoad
road,1380,15562,DirtRoad
road,15562,5283,DirtRoad
road,5283,10142,DirtRoad
road,10142,477,DirtRoad
road,477,10145,DirtRoad
road,10145,5285,DirtRoad
road,5285,15421,DirtRoad
road,15421,2976,DirtRoad
road,2976,7835,DirtRoad
road,7835,7834,DirtRoad
road,7834,2974,DirtRoad
road,2974,15409,DirtRoad
road,15409,15408,DirtRoad
road,15408,5164,DirtRoad
road,5164,13266,DirtRoad
road,13266,13262,DirtRoad
road,13262,2616,DirtRoad
road,2616,7475,DirtRoad
road,7475,7474,DirtRoad
road,7474,2614,DirtRoad
road,2614,13249,DirtRoad
road,13249,5151,DirtRoad
road,5151,10015,DirtRoad
road,10015,10014,DirtRoad
road,10014,5154,DirtRoad
road,5154,18429,DirtRoad
road,18429,18428,DirtRoad
road,18428,3478,DirtRoad
road,15065,6932,DirtRoad
road,6932,15034,DirtRoad
road,15034,6937,DirtRoad
road,6937,17321,DirtRoad
road,17321,1673,DirtRoad
road,1673,17318,DirtRoad
road,17318,3295,DirtRoad
road,3295,8154,DirtRoad
road,8154,3294,DirtRoad
road,3294,17325,DirtRoad
road,17325,17324,DirtRoad
road,17324,17327,DirtRoad
road,17327,7041,DirtRoad
road,7041,15155,DirtRoad
road,15155,15154,DirtRoad
road,15154,2932,DirtRoad
road,2932,7792,DirtRoad
road,15065,11792,DirtRoad
road,11792,752,DirtRoad
road,752,11794,DirtRoad
road,11794,17317,DirtRoad
road,17317,1672,DirtRoad
road,1672,17314,DirtRoad
road,17314,17301,DirtRoad
road,17301,17303,DirtRoad
road,17303,4371,DirtRoad
road,4371,12481,DirtRoad
road,12481,12480,DirtRoad
road,12480,4377,DirtRoad
road,4377,12468,DirtRoad
road,12468,12467,DirtRoad
road,12467,4369,DirtRoad
road,4369,9228,DirtRoad
road,9228,9227,DirtRoad
road,9227,17339,DirtRoad
road,17339,17338,DirtRoad
road,6482,19423,StoneRoad
road,19423,19418,StoneRoad
road,19418,3638,StoneRoad
road,3638,8499,StoneRoad
road,8499,8500,StoneRoad
road,8500,3640,StoneRoad
road,3640,19395,StoneRoad
road,19395,19399,StoneRoad
road,19399,9578,StoneRoad
road,9578,383,StoneRoad
road,383,9581,StoneRoad
road,9581,4720,StoneRoad
road,4505,9367,DirtRoad
road,9367,9366,DirtRoad
road,9366,9363,DirtRoad
road,9363,18095,DirtRoad
road,18095,1802,DirtRoad
road,1802,18096,DirtRoad
road,18096,9377,DirtRoad
road,9377,349,DirtRoad
road,349,9378,DirtRoad
road,9378,4518,DirtRoad
road,4518,18171,DirtRoad
road,18171,18170,DirtRoad
road,18170,3435,DirtRoad
road,3435,18164,DirtRoad
road,18164,18169,DirtRoad
road,18169,6523,DirtRoad
road,6523,11379,DirtRoad
road,11379,11378,DirtRoad
road,11378,6518,DirtRoad
road,6518,14619,DirtRoad
road,14619,14618,DirtRoad
road,14618,2843,DirtRoad
road,2843,14612,DirtRoad
road,14612,14614,DirtRoad
road,14614,6500,DirtRoad
road,6500,11365,DirtRoad
road,11365,11364,DirtRoad
road,11364,6504,DirtRoad
road,6504,16809,DirtRoad
road,16809,16808,DirtRoad
road,16808,3208,DirtRoad
road,3208,16802,DirtRoad
road,16802,16804,DirtRoad
road,16804,4278,DirtRoad
road,4278,9137,DirtRoad
road,9137,9136,DirtRoad
road,9136,4276,DirtRoad
road,4276,16731,DirtRoad
road,16731,16730,DirtRoad
road,16730,3195,DirtRoad
road,3195,16724,DirtRoad
road,16724,16729,DirtRoad
road,16729,6475,DirtRoad
road,6475,11335,DirtRoad
road,2819,14474,DirtRoad
road,14474,14475,DirtRoad
road,14475,6374,DirtRoad
road,6374,11234,DirtRoad
road,11234,11235,DirtRoad
road,11235,6379,DirtRoad
road,6379,19321,DirtRoad
road,19321,19316,DirtRoad
road,19316,3627,DirtRoad
road,3627,19322,DirtRoad
road,19322,3631,DirtRoad
road,3631,19347,DirtRoad
road,19347,19346,DirtRoad
road,19346,6485,DirtRoad
road,6485,11345,DirtRoad
road,11345,677,DirtRoad
road,677,11342,DirtRoad
road,11342,6482,DirtRoad
road,20652,9797,StoneRoad
road,9797,419,StoneRoad
road,419,9795,StoneRoad
road,9795,4938,StoneRoad
road,4938,20698,StoneRoad
road,20698,2236,StoneRoad
road,20652,2228,StoneRoad
road,2228,20651,StoneRoad
road,20651,9789,StoneRoad
road,9789,418,StoneRoad
road,418,9791,StoneRoad
road,9791,20616,StoneRoad
road,20616,2222,StoneRoad
road,2222,20613,StoneRoad
road,20613,20626,StoneRoad
road,20626,2224,StoneRoad
road,2224,20629,StoneRoad
road,20629,10558,StoneRoad
road,10558,10559,StoneRoad
road,1612,16953,StoneRoad
road,16953,16960,StoneRoad
road,16960,1613,StoneRoad
road,1613,16963,StoneRoad
road,16963,11474,StoneRoad
road,11474,11476,StoneRoad
road,11476,6617,StoneRoad
road,4505,18064,DirtRoad
road,18064,4507,DirtRoad
road,4507,18107,DirtRoad
road,18107,18106,DirtRoad
road,18106,3424,DirtRoad
road,3424,8284,DirtRoad
road,8284,8282,DirtRoad
road,8282,3423,DirtRoad
road,3423,18122,DirtRoad
road,18122,18127,DirtRoad
road,18127,5360,DirtRoad
road,5360,13452,DirtRoad
road,13452,13453,DirtRoad
road,13453,2648,DirtRoad
road,2648,7509,DirtRoad
road,7509,7513,DirtRoad
road,7513,7512,DirtRoad
road,7512,2652,DirtRoad
road,2652,13477,DirtRoad
road,13477,13476,DirtRoad
road,13476,10239,DirtRoad
road,10239,493,DirtRoad
road,493,10242,DirtRoad
road,10242,5383,DirtRoad
road,5383,19560,DirtRoad
road,19560,19561,DirtRoad
road,19561,5424,DirtRoad
road,5424,19565,DirtRoad
road,10559,10558,DirtRoad
road,10558,5700,DirtRoad
road,5700,20632,DirtRoad
road,20632,2225,DirtRoad
road,2225,20631,DirtRoad
road,20631,5706,DirtRoad
road,5706,10566,DirtRoad
road,10566,10567,DirtRoad
road,10567,5705,DirtRoad
road,5705,15949,DirtRoad
road,15949,15945,DirtRoad
road,15945,3063,DirtRoad
road,3063,15939,DirtRoad
road,15939,15938,DirtRoad
road,15938,4151,DirtRoad
road,4151,9011,DirtRoad
road,9011,9010,DirtRoad
road,9010,4148,DirtRoad
road,4148,12256,DirtRoad
road,12256,12254,DirtRoad
road,12254,2450,DirtRoad
road,2450,12260,DirtRoad
road,12260,12261,DirtRoad
road,12261,4160,DirtRoad
road,4160,9020,DirtRoad
road,9020,9021,DirtRoad
road,9021,4164,DirtRoad
road,4164,16054,DirtRoad
road,16054,16052,DirtRoad
road,16052,3083,DirtRoad
road,3083,16058,DirtRoad
road,16058,16059,DirtRoad
road,16059,5752,DirtRoad
road,5752,10612,DirtRoad
road,10612,10613,DirtRoad
road,10613,20231,DirtRoad
road,15184,15185,DirtRoad
road,15185,7077,DirtRoad
road,7077,17291,DirtRoad
road,17291,17288,DirtRoad
road,17288,17287,DirtRoad
road,17287,17283,DirtRoad
road,17283,3286,DirtRoad
road,3286,17281,DirtRoad
road,17281,17280,DirtRoad
road,17280,7036,DirtRoad
road,7036,15138,DirtRoad
road,15138,15134,DirtRoad
road,15134,2928,DirtRoad
road,2928,7786,DirtRoad
road,7786,7787,DirtRoad
road,7787,2927,DirtRoad
road,2927,15123,DirtRoad
road,15123,15122,DirtRoad
road,15122,15126,DirtRoad
road,18249,3446,DirtRoad
road,3446,8307,DirtRoad
road,8307,3447,DirtRoad
road,3447,18244,DirtRoad
road,18244,18245,DirtRoad
road,18245,4525,DirtRoad
road,4525,12622,DirtRoad
road,12622,12621,DirtRoad
road,12621,2512,DirtRoad
road,2512,7373,DirtRoad
road,7373,7375,DirtRoad
road,7375,2515,DirtRoad
road,2515,12652,DirtRoad
road,12652,12653,DirtRoad
road,12653,4539,DirtRoad
road,4539,18311,DirtRoad
road,18311,1838,DirtRoad
road,1838,18313,DirtRoad
road,18313,3458,DirtRoad
road,3458,8318,DirtRoad
road,8318,8319,DirtRoad
road,8319,3463,DirtRoad
road,3463,18333,DirtRoad
road,18333,18337,DirtRoad
road,18337,6430,DirtRoad
road,6430,16674,DirtRoad
road,16674,16675,DirtRoad
road,16675,3185,DirtRoad
road,3185,8045,DirtRoad
road,8045,8046,DirtRoad
road,8046,3187,DirtRoad
road,3187,16684,DirtRoad
road,16684,16685,DirtRoad
road,16685,4265,DirtRoad
road,4265,16691,DirtRoad
road,16691,16689,DirtRoad
road,16689,3189,DirtRoad
road,3189,8053,DirtRoad
road,8053,8052,DirtRoad
road,8052,3192,DirtRoad
road,3192,16717,DirtRoad
road,16717,16716,DirtRoad
road,16716,6472,DirtRoad
road,6472,14574,DirtRoad
road,3226,8086,DirtRoad
road,8086,8087,DirtRoad
road,8087,3228,DirtRoad
road,3228,16934,DirtRoad
road,16934,16938,DirtRoad
road,16938,6726,DirtRoad
road,6726,16980,DirtRoad
road,16980,16981,DirtRoad
road,16981,3236,DirtRoad
road,3236,8096,DirtRoad
road,8096,8100,DirtRoad
road,8100,3241,DirtRoad
road,3241,16995,DirtRoad
road,16995,16999,DirtRoad
road,16999,6578,DirtRoad
road,6578,14676,DirtRoad
road,14676,14677,DirtRoad
road,14677,2852,DirtRoad
road,2852,7712,DirtRoad
road,7712,7713,DirtRoad
road,7713,2855,DirtRoad
road,2855,14685,DirtRoad
road,14685,14686,DirtRoad
road,14686,6589,DirtRoad
road,6589,21617,DirtRoad
road,21617,21616,DirtRoad
road,21616,21609,DirtRoad
road,21609,2388,DirtRoad
road,2388,21611,DirtRoad
road,21611,11430,DirtRoad
road,11430,691,DirtRoad
road,691,11428,DirtRoad
road,11428,6567,DirtRoad
road,6567,14665,DirtRoad
road,14665,14661,DirtRoad
road,14661,2846,DirtRoad
road,2846,14636,DirtRoad
road,14636,14637,DirtRoad
road,14637,6536,DirtRoad
road,6536,11396,DirtRoad
road,11396,11397,DirtRoad
road,11397,6539,DirtRoad
road,6539,16747,DirtRoad
road,16747,16743,DirtRoad
road,16743,3196,DirtRoad
road,3196,16737,DirtRoad
road,16737,16736,DirtRoad
road,16736,6475,DirtRoad
road,6475,11335,DirtRoad
road,18249,3446,DirtRoad
road,3446,8307,DirtRoad
road,8307,3447,DirtRoad
road,3447,18244,DirtRoad
road,18244,18245,DirtRoad
road,18245,4525,DirtRoad
road,4525,12622,DirtRoad
road,12622,12621,DirtRoad
road,12621,2512,DirtRoad
road,2512,7373,DirtRoad
road,7373,7375,DirtRoad
road,7375,2515,DirtRoad
road,2515,12652,DirtRoad
road,12652,12653,DirtRoad
road,12653,4539,DirtRoad
road,4539,18311,DirtRoad
road,18311,1838,DirtRoad
road,1838,18313,DirtRoad
road,18313,3458,DirtRoad
road,3458,8318,DirtRoad
road,8318,8319,DirtRoad
road,8319,18339,DirtRoad
road,18339,1843,DirtRoad
road,1843,18341,DirtRoad
road,18341,6433,DirtRoad
road,6433,14530,DirtRoad
road,14530,14529,DirtRoad
road,14529,2829,DirtRoad
road,2829,7693,DirtRoad
road,7693,68,DirtRoad
road,68,7690,DirtRoad
road,7690,14547,DirtRoad
road,14547,1211,DirtRoad
road,1211,14550,DirtRoad
road,14550,11313,DirtRoad
road,11313,672,DirtRoad
road,672,11314,DirtRoad
road,11314,6454,DirtRoad
road,6454,19404,DirtRoad
road,19404,4723,DirtRoad
road,4723,9583,DirtRoad
road,9583,9581,DirtRoad
road,9581,4720,DirtRoad
road,10642,10644,DirtRoad
road,10644,5785,DirtRoad
road,5785,13883,DirtRoad
road,13883,13884,DirtRoad
road,13884,5787,DirtRoad
road,5787,13888,DirtRoad
road,13888,13889,DirtRoad
road,13889,5804,DirtRoad
road,5804,10664,DirtRoad
road,10664,10667,DirtRoad
road,10667,5806,DirtRoad
road,5806,20448,DirtRoad
road,20448,20447,DirtRoad
road,20447,4896,DirtRoad
road,4896,20435,DirtRoad
road,20435,20434,DirtRoad
road,20434,4900,DirtRoad
road,4900,9760,DirtRoad
road,9760,413,DirtRoad
road,413,9762,DirtRoad
road,9762,4902,DirtRoad
road,4902,20469,DirtRoad
road,20469,3820,DirtRoad
road,3820,8680,DirtRoad
road,8680,233,DirtRoad
road,233,8683,DirtRoad
road,8683,20492,DirtRoad
road,20492,2202,DirtRoad
road,2202,20496,DirtRoad
road,20496,16529,DirtRoad
road,16529,1541,DirtRoad
road,1541,16527,DirtRoad
road,16527,8020,DirtRoad
road,8020,123,DirtRoad
road,123,8023,DirtRoad
road,8023,16508,DirtRoad
road,16508,1538,DirtRoad
road,1538,16511,DirtRoad
road,16511,9099,DirtRoad
road,9099,303,DirtRoad
road,303,9102,DirtRoad
road,9102,16553,DirtRoad
road,16553,1545,DirtRoad
road,1545,16551,DirtRoad
road,16551,16576,DirtRoad
road,16576,1549,DirtRoad
road,1549,16578,DirtRoad
road,16578,11226,DirtRoad
road,11226,657,DirtRoad
road,657,11224,DirtRoad
road,11224,6362,DirtRoad
road,6362,14470,DirtRoad
road,14470,14468,DirtRoad
road,14468,2819,DirtRoad
road,15850,5637,DirtRoad
road,5637,10496,DirtRoad
road,10496,536,DirtRoad
road,536,10498,DirtRoad
road,10498,5640,DirtRoad
road,5640,21285,DirtRoad
road,21285,3955,DirtRoad
road,3955,8811,DirtRoad
road,8811,255,DirtRoad
road,255,8813,DirtRoad
road,8813,21272,DirtRoad
road,21272,2332,DirtRoad
road,2332,21276,DirtRoad
road,21276,21233,DirtRoad
road,21233,2325,DirtRoad
road,2325,21230,DirtRoad
road,21230,21229,DirtRoad
road,21229,21224,DirtRoad
road,21224,3949,DirtRoad
road,3949,21255,DirtRoad
road,21255,21254,DirtRoad
road,21254,21258,DirtRoad
road,21258,6354,DirtRoad
road,6354,21336,DirtRoad
road,21336,6355,DirtRoad
road,6355,21362,DirtRoad
road,21362,2347,DirtRoad
road,2347,21364,DirtRoad
road,21364,21357,DirtRoad
road,21357,2346,DirtRoad
road,2346,21359,DirtRoad
road,21359,11106,DirtRoad
road,11106,637,DirtRoad
road,637,11104,DirtRoad
road,11104,14346,DirtRoad
road,14346,14347,DirtRoad
road,14347,14345,DirtRoad
road,14345,6212,DirtRoad
road,6212,14314,DirtRoad
road,14314,6217,DirtRoad
road,6217,16637,DirtRoad
road,16637,1559,DirtRoad
road,1559,16635,DirtRoad
road,16635,16648,DirtRoad
road,16648,1561,DirtRoad
road,1561,16650,DirtRoad
road,16650,11232,DirtRoad
road,11232,658,DirtRoad
road,658,11228,DirtRoad
road,11228,14477,DirtRoad
road,14477,14476,DirtRoad
road,14476,2819,DirtRoad
road,5795,10655,DirtRoad
road,10655,562,DirtRoad
road,562,10653,DirtRoad
road,10653,20243,DirtRoad
road,20243,2160,DirtRoad
road,2160,20245,DirtRoad
road,20245,20246,DirtRoad
road,20246,2161,DirtRoad
road,2161,20249,DirtRoad
road,20249,9718,DirtRoad
road,9718,406,DirtRoad
road,406,9721,DirtRoad
road,9721,12958,DirtRoad
road,12958,946,DirtRoad
road,946,12961,DirtRoad
road,12961,12962,DirtRoad
road,12962,947,DirtRoad
road,947,12966,DirtRoad
road,12966,9729,DirtRoad
road,9729,408,DirtRoad
road,408,9731,DirtRoad
road,9731,20327,DirtRoad
road,20327,2174,DirtRoad
road,2174,20329,DirtRoad
road,20329,20348,DirtRoad
road,20348,2178,DirtRoad
road,2178,20352,DirtRoad
road,20352,11207,DirtRoad
road,11207,654,DirtRoad
road,654,11205,DirtRoad
road,11205,21251,DirtRoad
road,21251,2328,DirtRoad
road,2328,21253,DirtRoad
road,21253,21254,DirtRoad
road,21254,2329,DirtRoad
road,2329,21259,DirtRoad
road,21259,5027,DirtRoad
road,5027,9887,DirtRoad
road,9887,9888,DirtRoad
road,9888,5029,DirtRoad
road,5029,13127,DirtRoad
road,13127,13128,DirtRoad
road,13128,5043,DirtRoad
road,5043,13146,DirtRoad
road,13146,13147,DirtRoad
road,13147,5037,DirtRoad
road,5037,21299,DirtRoad
road,21299,5038,DirtRoad
road,5038,21329,DirtRoad
road,21329,21331,DirtRoad
road,21331,21330,DirtRoad
road,21330,11970,DirtRoad
road,11970,11969,DirtRoad
road,11969,7108,DirtRoad
road,7108,15210,DirtRoad
road,15210,1321,DirtRoad
road,1321,15207,DirtRoad
